"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","outcome_type","k","n_rows","meta_status","meta_error","pooled_effect","pooled_se","ci_lb","ci_ub","i2","tau2","q_stat","q_p","fe_re_diff","egger_p","max_cooks","max_dfbeta","max_weight_share","cc_applied","double_zero","all_events","sparse_events"
"CD006606_pub5_data","4::overall","4","overall","Miscarriage – low risk of bias (risk ratio, random-effects)","binary",2,2,"ok","",0.504704692794523,0.249410231366093,0.015869621941178,0.993539763647868,0,0,0.24565604321654,0.6201505377841,0,NA,NA,NA,0.512507647815597,FALSE,0,0,0
"CD006606_pub5_data","5::overall","5","overall","Clinical pregnancy – low risk of bias (odds ratio, random-effects)","binary",2,2,"ok","",-0.720588135636387,0.638445308549442,-1.97191794649186,0.530741675219081,94.3182735936694,0.768933092529468,17.6002842883424,2.72547600589282e-05,0.0629344240845651,NA,NA,NA,0.502969008112451,FALSE,0,0,0
"CD006606_pub5_data","6::overall","6","overall","Clinical pregnancy – low risk of bias (risk ratio, random-effects)","binary",2,2,"ok","",-0.720588135636387,0.638445308549442,-1.97191794649186,0.530741675219081,94.3182735936694,0.768933092529468,17.6002842883424,2.72547600589282e-05,0.0629344240845651,NA,NA,NA,0.502969008112451,FALSE,0,0,0
"CD006606_pub5_data","7::overall","7","overall","Clinical pregnancy – all studies (odds ratio, random-effects)","binary",4,4,"ok","",0.0607965723304194,0.644132375503918,-1.20167968493349,1.32327282959433,92.0109020712724,1.31599942463293,27.6398656320164,4.32239505836317e-06,0.594953985314435,NA,NA,NA,0.305644907761465,FALSE,0,0,0
"CD006606_pub5_data","8::overall","8","overall","Clinical pregnancy – all studies (risk ratio, random-effects)","binary",4,4,"ok","",0.0607965723304194,0.644132375503918,-1.20167968493349,1.32327282959433,92.0109020712724,1.31599942463293,27.6398656320164,4.32239505836317e-06,0.594953985314435,NA,NA,NA,0.305644907761465,FALSE,0,0,0
"CD006606_pub5_data","9::overall","9","overall","Ovarian hyperstimulation syndrome – low risk of bias (odds ratio, random-effects)","binary",2,2,"error","Processing terminated since k = 0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"CD006606_pub5_data","10::overall","10","overall","Ovarian hyperstimulation syndrome – low risk of bias (risk ratio, random-effects)","binary",2,2,"error","Processing terminated since k = 0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"CD006606_pub5_data","11::overall","11","overall","Preterm birth – low risk of bias (odds ratio, random-effects)","binary",2,2,"ok","",-0.37087010737601,0.403057197462955,-1.16084769811305,0.41910748336103,45.0416872696259,0.159315229094806,1.81956095505698,0.177365546358909,0.0983404265022552,NA,NA,NA,0.64266403694555,FALSE,0,0,0
"CD006606_pub5_data","12::overall","12","overall","Preterm birth – low risk of bias (risk ratio, random-effects)","binary",2,2,"ok","",-0.37087010737601,0.403057197462955,-1.16084769811305,0.41910748336103,45.0416872696259,0.159315229094806,1.81956095505698,0.177365546358909,0.0983404265022552,NA,NA,NA,0.64266403694555,FALSE,0,0,0
"CD006606_pub5_data","13::overall","13","overall","Congenital anomaly – low risk of bias (odds ratio, random-effects)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"CD006606_pub5_data","14::overall","14","overall","Congenital anomaly – low risk of bias (risk ratio, random-effects)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"CD006632_pub3_data","1::1","1","1","Inhospital mortality","binary",7,7,"ok","",-0.110903889597557,0.756735316508816,-1.59407785578436,1.37227007658924,0,0,0.118620866941453,0.999966737710607,0,NA,NA,NA,0.143057659621706,TRUE,7,0,7
"CD006632_pub3_data","1::2","1","2","Inhospital mortality","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006632_pub3_data","1::3","1","3","Inhospital mortality","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006632_pub3_data","2::overall","2","overall","Mortality (up to 6 months)","binary",6,6,"ok","",-0.154398327436934,0.817732925997142,-1.75712541136389,1.44832875649002,0,0,0.0575405852161161,0.999958612631862,0,NA,NA,NA,0.16713697161524,TRUE,6,0,6
"CD006632_pub3_data","3::1","3","1","Inhospital complications","binary",11,11,"ok","",-0.110226567438029,0.605321585033014,-1.29663507316744,1.07618193829138,0,0,0.144418799238135,0.999999984594474,0,0.239407670095069,NA,NA,0.0915367379232587,TRUE,11,0,11
"CD006632_pub3_data","3::2","3","2","Inhospital complications","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006632_pub3_data","4::1","4","1","Hospital readmission (up to 6 months)","binary",9,9,"ok","",-0.0598862369705308,0.669878545308085,-1.37282405979046,1.2530515858494,0,0,0.0677610696397198,0.999999946565083,0,NA,NA,NA,0.111924026524508,TRUE,9,0,9
"CD006632_pub3_data","4::2","4","2","Hospital readmission (up to 6 months)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006632_pub3_data","4::3","4","3","Hospital readmission (up to 6 months)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006632_pub3_data","5::1","5","1","Length of hospital stay (days)","binary",25,25,"ok","",-0.00283288988813811,0.401727525978961,-0.790204372405282,0.784538592629005,0,0,0.131392490867636,1,0,0.643744884899663,NA,NA,0.0403190897338907,TRUE,25,0,25
"CD006632_pub3_data","5::2","5","2","Length of hospital stay (days)","binary",3,3,"ok","",-0.30488566223465,1.15821410458316,-2.57494359360395,1.96517226913465,0,0,0.0695875949604079,0.965804547057458,0,NA,NA,NA,0.335139206553207,TRUE,3,0,3
"CD006632_pub3_data","6::1","6","1","Hospital cost and charges","binary",10,10,"ok","",-0.0304514147506415,0.635811504858979,-1.27661906523045,1.21571623572917,0,0,0.0111795832112313,0.999999999998612,0,0.99156001492121,NA,NA,0.100827936429097,TRUE,10,0,10
"CD006632_pub3_data","7::1","7","1","Adherence to recommended practice","binary",3,3,"ok","",0.228348588870748,1.16006916074349,-2.04534518576209,2.50204236350359,0,0,0.0315011781452797,0.984372802774584,0,NA,NA,NA,0.335473467987535,TRUE,3,0,3
"CD006632_pub3_data","7::2","7","2","Adherence to recommended practice","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006632_pub3_data","8::overall","8","overall","Sensitivity analysis: Risk of bias inhospital mortality (studies at high RoB excluded)","binary",5,5,"ok","",-0.155239746071608,0.895307197102675,-1.91000960749236,1.59953011534914,0,0,0.110034412402815,0.998540935260753,0,NA,NA,NA,0.200247573226335,TRUE,5,0,5
"CD006632_pub3_data","9::overall","9","overall","Sensitivity analysis: Risk of bias 6 months mortality (studies at high RoB excluded)","binary",2,2,"ok","",-0.271382582545597,1.41756536889294,-3.04975965130699,2.5069944862158,0,0,0.0365201820786814,0.848445255048403,0,NA,NA,NA,0.500889267876721,TRUE,2,0,2
"CD006632_pub3_data","10::overall","10","overall","Sensitivity analysis: Risk of bias inhospital complications (studies at high RoB excluded)","binary",5,5,"ok","",-0.212051036076281,0.897631511703134,-1.97137647040267,1.54727439825011,0,0,0.11668714034376,0.998362787757828,0,NA,NA,NA,0.201288651693921,TRUE,5,0,5
"CD006632_pub3_data","11::overall","11","overall","Sensitivity analysis: Risk of bias hospital readmission (up to 6 months; studies at high RoB excluded)","binary",5,5,"ok","",-0.101950101099502,0.897314291747626,-1.86065379573792,1.65675359353891,0,0,0.0504672828503906,0.999686937058433,0,NA,NA,NA,0.200826194356435,TRUE,5,0,5
"CD006632_pub3_data","12::overall","12","overall","Sensitivity analysis: Risk of bias length of hospital stay in days (studies at high RoB excluded)","binary",12,12,"ok","",0.0142184818984671,0.580152059631341,-1.12285866053569,1.15129562433263,0,0,0.096152716846948,0.999999999812178,0,0.909300594503992,NA,NA,0.0840661190568041,TRUE,12,0,12
"CD006632_pub3_data","1::overall","1","overall","Inhospital mortality","binary",2,2,"ok","",-0.11745371304095,1.41452530780582,-2.88987237156079,2.65496494547889,0,0,0.00689785527033651,0.933809136534198,0,NA,NA,NA,0.500116292413449,TRUE,2,0,2
"CD006632_pub3_data","3::overall","3","overall","Hospital readmission (up to 6 months)","binary",2,2,"ok","",-0.133368819582373,1.41976217299451,-2.91605154526393,2.64931390609919,0,0,0.00519443641489284,0.942544259929598,0,NA,NA,NA,0.503591904865595,TRUE,2,0,2
"CD006632_pub3_data","4::overall","4","overall","Length of hospital stay (days)","binary",4,4,"ok","",-0.0644157714695144,1.00339358551802,-2.03103106140334,1.90219951846431,0,0,0.00991645970528954,0.999738144228207,0,NA,NA,NA,0.251530224825528,TRUE,4,0,4
"CD006632_pub3_data","5::3","5","3","Hospital cost and charges","binary",3,3,"ok","",-0.0275020767534113,1.15958493873,-2.30024679367929,2.24524264017246,0,0,0.000340824214778027,0.999829602411929,0,NA,NA,NA,0.335067141979591,TRUE,3,0,3
"CD006632_pub3_data","6::overall","6","overall","Sensitivity analysis: Risk of bias 6-month mortality (studies at high risk of bias excluded)","binary",2,2,"ok","",-0.113320682121023,1.415998884356,-2.88862749760768,2.66198613336563,0,0,0.00740704777562592,0.931415376465376,0,NA,NA,NA,0.500925754115138,TRUE,2,0,2
"CD006689_pub3_data","1::overall","1","overall","Maternal peripheral parasitaemia at delivery (amplification techniques)","binary",17,17,"ok","",-0.744071255979043,0.138262200588556,-1.01506018955587,-0.47308232240222,19.1096751856196,0.0593840447431016,19.3596837585721,0.250453017264385,0.0217191466866419,0.15303427973131,NA,NA,0.122279230360708,FALSE,0,0,0
"CD006689_pub3_data","2::overall","2","overall","Maternal peripheral parasitaemia at delivery (microscopy)","binary",16,16,"ok","",-0.128573883623425,0.124298891340644,-0.372195233969344,0.115047466722494,30.965543293573,0.0513589377340184,16.4614669862575,0.12484516373545,0.0218147583536517,0.503144715436009,NA,NA,-Inf,FALSE,0,0,4
"CD006689_pub3_data","3::overall","3","overall","Maternal anaemia at delivery (< 11 g/dL)","binary",14,14,"ok","",-0.210308435420808,0.0996252851881316,-0.405570406339077,-0.0150464645025382,44.5497127696624,0.0431209702768811,19.9910793800929,0.0672548992903806,0.0828556448447169,0.0718113056625846,NA,NA,-Inf,FALSE,0,0,2
"CD006689_pub3_data","4::overall","4","overall","Placental malaria (any test)","binary",16,16,"ok","",-0.449835077670975,0.158644040248253,-0.760771682919473,-0.138898472422476,53.3342302855511,0.149679376367757,23.88009648418,0.0211183499899857,0.0421266020887681,0.543154736623612,NA,NA,-Inf,FALSE,0,0,1
"CD006689_pub3_data","5::overall","5","overall","Placental malaria (blood smear)","binary",14,15,"ok","",-0.11236577545601,0.270735931753246,-0.642998451013266,0.418266900101246,61.8069005090094,0.422775651877993,26.5371787056626,0.0143865450052786,0.18913951470375,0.255518546096967,NA,NA,0.158162279645671,TRUE,4,1,7
"CD006689_pub3_data","6::overall","6","overall","Placental malaria (amplification techniques)","binary",13,13,"ok","",-0.464710053146137,0.227071494737654,-0.909762004747615,-0.01965810154466,35.315642836184,0.17524787785489,15.9177238851564,0.195033591695366,0.0169435031049686,0.868501426859261,NA,NA,0.203969395569916,TRUE,5,0,6
"CD006689_pub3_data","7::overall","7","overall","Placental malaria (histopathologic analysis)","binary",14,17,"ok","",-0.16638981242324,0.156464881430289,-0.473055344871937,0.140275720025456,12.9669560820024,0.0416981711172731,8.01456191830432,0.842650298728652,0.0538130248484772,0.267375668771729,NA,NA,0.29725570954026,TRUE,7,3,9
"CD006689_pub3_data","8::overall","8","overall","Maternal peripheral parasitaemia during pregnancy (any test)","binary",12,12,"ok","",-0.271447484627143,0.256519288295012,-0.774216051025214,0.231321081770929,37.9502596081279,0.19373016975743,12.9585787949508,0.296041305360875,0.141978509926163,0.510106740171133,NA,NA,0.278266212889105,TRUE,7,0,7
"CD006689_pub3_data","9::overall","9","overall","Clinical malaria episodes during pregnancy","binary",10,14,"ok","",0.0243051481512543,0.161375804341718,-0.291985616334695,0.340595912637204,0,0,2.11520077347155,0.989511982624619,0,0.659460862747455,NA,NA,0.602348970897841,TRUE,8,4,9
"CD006689_pub3_data","10::overall","10","overall","Mean haemoglobin at delivery (in g/dL)","binary",14,14,"ok","",0.0845159962053189,0.125785002128096,-0.162018077761042,0.33105007017168,0,0,1.8834853268126,0.999839040929554,0,0.0985740237766503,NA,NA,0.316298262697912,TRUE,6,0,7
"CD006689_pub3_data","11::overall","11","overall","Maternal severe anaemia at delivery (< 7 g/dL)","binary",15,15,"ok","",0.0775437295231266,0.153590146328831,-0.223487425661619,0.378574884707873,0,0,4.10429730390415,0.994805429069529,0,0.93896743886472,NA,NA,0.180399137215179,TRUE,6,0,7
"CD006689_pub3_data","12::overall","12","overall","Low birth weight (less than 2500 g)","binary",16,16,"ok","",0.0708719764200748,0.132869028923705,-0.189546534931198,0.331290487771348,32.1664062134186,0.0706181555823386,18.4430300705263,0.240090641043982,0.018431967114484,0.961005360255089,NA,NA,0.16158888367162,TRUE,4,0,5
"CD006689_pub3_data","13::overall","13","overall","Mean birth weight (g)","binary",13,13,"error","Fisher scoring algorithm did not converge. See 'help(rma)' for possible remedies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,7,0,11
"CD006689_pub3_data","14::overall","14","overall","Cord blood parasitaemia (blood smear)","binary",17,17,"ok","",-0.219916184062995,0.226929526248833,-0.664689882539445,0.224857514413454,21.2537843952316,0.161245356401116,15.4355135858742,0.493001655525698,0.10243706677877,0.157523793230138,NA,NA,0.211342495778015,TRUE,4,0,9
"CD006689_pub3_data","15::overall","15","overall","Cord blood parasitaemia (loop-mediated isothermal amplification)","binary",9,9,"ok","",-0.108989348104713,0.184816515256808,-0.471223061756253,0.253244365546827,0,0,4.88027540906878,0.770292502123086,0,NA,NA,NA,0.473581832462472,TRUE,2,0,5
"CD006689_pub3_data","16::overall","16","overall","Prematurity","binary",14,14,"ok","",0.13936776654421,0.135559581630604,-0.126324131211091,0.405059664299511,0,0,6.94336877410649,0.905046339016522,0,0.249701121221379,NA,NA,0.222958332420112,TRUE,1,0,5
"CD006689_pub3_data","17::overall","17","overall","Severe adverse events during pregnancy","binary",14,14,"ok","",-0.220256547864931,0.109349500432878,-0.434577630440819,-0.00593546528904385,0,0,10.7501152536763,0.631742244347702,0,0.610174707574797,NA,NA,0.309490190536444,TRUE,1,0,4
"CD006689_pub3_data","18::overall","18","overall","Foetal loss","binary",12,12,"ok","",1.01479262676593,0.448664239398181,0.135426876394437,1.89415837713742,83.8289891248419,1.55814051534091,71.3898453260612,6.64377233326087e-11,0.143506322493455,0.833175391733613,NA,NA,0.123262936353326,TRUE,1,0,5
"CD006689_pub3_data","19::overall","19","overall","Congenital malformations","binary",11,11,"ok","",0.364008220691755,0.368716107729037,-0.358662070976948,1.08667851236046,66.0779049868218,0.663246234824973,33.8473330683984,4.32972687741434e-05,0.692331412174072,0.0473307202015418,NA,NA,-Inf,FALSE,0,0,3
"CD006689_pub3_data","20::overall","20","overall","Maternal mortality","binary",11,11,"ok","",0.622014129485235,0.384875993952786,-0.13232895717628,1.37635721614675,56.1213218851603,0.774917967822577,21.2489239995894,0.0194231378890352,0.0705648205434842,0.825138672785529,NA,NA,0.155429006247579,TRUE,2,0,5
"CD006689_pub3_data","21::overall","21","overall","Neonatal mortality","binary",8,8,"ok","",0.445282532134804,0.190107094835219,0.072679473052233,0.817885591217374,15.2072767255183,0.04367333427839,6.63375286315626,0.467982234169781,0.0401252538558677,NA,NA,NA,0.279963672333424,FALSE,0,0,2
"CD006689_pub3_data","22::overall","22","overall","Undetectable viral load","binary",4,4,"ok","",-0.118631402890999,0.117513358887105,-0.348953354012054,0.111690548230057,3.98681638158279e-05,4.82715400142368e-08,2.43960176248647,0.486305342432016,5.86168888150329e-08,NA,NA,NA,0.799520849179655,FALSE,0,0,0
"CD006689_pub3_data","23::overall","23","overall","Mother-to-child transmission of HIV","binary",2,2,"ok","",0.426704115521472,0.927865762870787,-1.39187936219305,2.245287593236,0,0,0.143601380871938,0.70472668055754,0,NA,NA,NA,0.57131522873565,FALSE,0,0,2
"CD006689_pub3_data","24::overall","24","overall","Undetectable HIV viral load at delivery","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006712_pub3_data","1::overall","1","overall","Pain with dilation","binary",13,20,"ok","",0.0415406046161244,0.556799861457851,-1.04976707043815,1.1328482796704,0,0,0.0274335335697546,0.999999999999991,0,0.138773427581891,NA,NA,0.0771391173193475,TRUE,20,7,20
"CD006712_pub3_data","2::overall","2","overall","Pain with aspiration","binary",10,12,"ok","",0.0291607765926999,0.635920746869298,-1.21722098429294,1.27554253747834,0,0,0.00743110683566858,0.999999999999779,0,0.0432305626016051,NA,NA,0.10058212369417,TRUE,12,2,12
"CD006712_pub3_data","3::overall","3","overall","Pain with aspiration (lidocaine)","binary",2,2,"ok","",0.050286326583334,1.41915714808564,-2.73121057206709,2.83178322523376,0,0,0.00600158541906409,0.938249735545543,0,NA,NA,NA,0.500519826754092,TRUE,2,0,2
"CD006712_pub3_data","4::overall","4","overall","Pain with aspiration (20 mL 1% lidocaine)","no_data",0,1,"no_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,1
"CD006714_pub3_data","1::overall","1","overall","Abortion completed with intended method (defined as fetal expulsion)","binary",3,3,"ok","",-0.502791071705359,1.08974266753124,-2.63864745248319,1.63306530907247,0,0,0.300572105723914,0.860461803655983,0,NA,NA,NA,0.410973346397684,TRUE,0,2,0
"CD006714_pub3_data","2::overall","2","overall","Incomplete abortion requiring an additional procedure or intervention (immediate or delayed)","binary",3,3,"ok","",-1.86734399208798,0.569336577408158,-2.98322317888927,-0.751464805286692,0,0,0.00564197497287027,0.997182987759846,0,NA,NA,NA,0.532538736031833,FALSE,0,0,0
"CD006714_pub3_data","3::overall","3","overall","Bleeding: hemorrhage requiring transfusion","binary",3,3,"ok","",-1.17137194551732,0.684727444182704,-2.51341307534158,0.17066918430694,0,0,0.370609130451918,0.830851196930813,0,NA,NA,NA,0.715203120967344,TRUE,1,0,2
"CD006714_pub3_data","4::overall","4","overall","Bleeding: mean estimated blood loss (mL)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","5::overall","5","overall","Bleeding: post-abortion bleeding severity > menstrual period ","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006714_pub3_data","6::overall","6","overall","Injury: cervix, vagina, uterus ","binary",2,2,"ok","",0.653976227278358,1.27185954293575,-1.83882267026929,3.146775124826,0,0,0.115228795322073,0.734267991834896,0,NA,NA,NA,0.59843267051938,TRUE,1,0,2
"CD006714_pub3_data","7::overall","7","overall","Requirement for overnight hospitalization","binary",3,3,"error","Processing terminated since k = 0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006714_pub3_data","8::1","8","1","Patient experience of pain (mean pain score)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","9::overall","9","overall","Patient satisfaction (overall satisfaction with assigned method)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,1,0
"CD006714_pub3_data","10::overall","10","overall","Bleeding: hemorrhage not requiring transfusion","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006714_pub3_data","11::overall","11","overall","Nausea","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006714_pub3_data","12::overall","12","overall","Vomiting","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006714_pub3_data","13::overall","13","overall","Diarrhea","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","14::1","14","1","Psychological impact: Impact of Event Scale (IES)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","14::2","14","2","Psychological impact: Impact of Event Scale (IES)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","14::3","14","3","Psychological impact: Impact of Event Scale (IES)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","15::1","15","1","Psychological impact: Hospital Anxiety and Depression Scale (HADS)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","15::2","15","2","Psychological impact: Hospital Anxiety and Depression Scale (HADS)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","16::overall","16","overall","Psychological impact: General Health Questionnaire (GHQ-12)","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006714_pub3_data","17::overall","17","overall","Acceptability: would choose the same procedure again","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006714_pub3_data","18::overall","18","overall","Acceptability: rate experience worse than expected","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006742_pub3_data","1::overall","1","overall","All-Cause Mortality","binary",5,5,"ok","",-0.154522745513766,0.165584513430892,-0.479062428235904,0.170016937208371,3.06766849958793,0.00729438372001577,2.61506981315291,0.624155906379883,0.0146896420421513,NA,NA,NA,0.717796571764361,TRUE,1,0,2
"CD006742_pub3_data","2::overall","2","overall","Total cardiovascular events","binary",4,4,"ok","",-0.0751588728985795,0.152885104338544,-0.374808171174775,0.224490425377616,0,0,2.45517110120664,0.483447170743263,0,NA,NA,NA,0.864615643711862,TRUE,1,0,1
"CD006742_pub3_data","3::overall","3","overall","Stroke","binary",4,4,"ok","",-0.747200201730752,0.363619413055291,-1.45988115539871,-0.0345192480627884,0,0,1.87981447018552,0.597722280924154,0,NA,NA,NA,0.87758013135046,TRUE,2,0,2
"CD006742_pub3_data","4::overall","4","overall","Coronary Heart Disease","binary",3,3,"ok","",0.116222736296772,0.173772838766872,-0.224365769177583,0.456811241771128,0,0,0.420648937098699,0.810321279540247,0,NA,NA,NA,0.901518294982544,TRUE,1,0,1
"CD006742_pub3_data","5::overall","5","overall","Withdrawals due to adverse effects","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006839_pub5_data","1::1","1","1","Proportion of participants with clinical improvement in function compared to baseline","binary",3,3,"ok","",-0.243814020062467,0.311062821950004,-0.85348594801387,0.365857907888937,0,0,0.498320611475808,0.779455012258072,0,NA,NA,NA,0.740926550605924,FALSE,0,0,0
"CD006839_pub5_data","1::2","1","2","Proportion of participants with clinical improvement in function compared to baseline","binary",2,2,"ok","",-0.219594596904184,0.440502411638251,-1.08296345881819,0.643774265009824,0,0,0.00496169596359303,0.943844006507211,0,NA,NA,NA,0.511013215859031,FALSE,0,0,0
"CD006839_pub5_data","2::1","2","1","Postoperative motor nerve conduction velocity","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006839_pub5_data","2::2","2","2","Postoperative motor nerve conduction velocity","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1
"CD006839_pub5_data","3::1","3","1","Proportion of participants with deep/superficial wound infections","binary",1,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0
"CD006839_pub5_data","3::2","3","2","Proportion of participants with deep/superficial wound infections","binary",2,2,"ok","",-1.21032535879205,0.745725988051384,-2.67192143770831,0.251270720124208,0,0,0.974826381718909,0.323479435721753,0,NA,NA,NA,0.729890764647468,FALSE,0,0,1
"CD006839_pub5_data","2::overall","2","overall","Proportion of participants with hematoma/pain from scarring","binary",4,4,"ok","",1.68608557615427,0.674878729142958,0.363347573101907,3.00882357920663,0,0,0.164947144835405,0.684642047564459,0,NA,NA,NA,-Inf,FALSE,0,0,0
"CD006839_pub5_data","1::overall","1","overall","Proportion of participants with clinical improvement in function at 3 months compared to baseline. Corticosteroid injection versus placebo","binary",2,2,"ok","",0.138696358283523,0.378733273608968,-0.603607217737009,0.880999934304054,0,0,0.00807171585456858,0.928412193073998,0,NA,NA,NA,0.598371100892016,FALSE,0,0,0
"CD006913_pub3_data","1::1","1","1","Quality of life (short-term) -  psychotherapy vs care-as-usual, with Xiao","binary",20,20,"ok","",0.032332556064529,0.452738170655779,-0.855017952847346,0.919683064976404,0,0,0.122685239893139,1,0,0.878414905673455,NA,NA,0.0511282280303949,TRUE,20,0,20
"CD006913_pub3_data","1::2","1","2","Quality of life (short-term) -  psychotherapy vs care-as-usual, with Xiao","binary",16,16,"ok","",-0.0536898056012003,0.505854983786072,-1.04514735522199,0.937767744019594,0,0,0.0153663308128746,1,0,0.780265312127781,NA,NA,0.0631499675169115,TRUE,16,0,16
"CD006913_pub3_data","1::3","1","3","Quality of life (short-term) -  psychotherapy vs care-as-usual, with Xiao","binary",61,61,"ok","",0.0343108610972295,0.258163970089853,-0.471681222384759,0.540302944579218,0,0,0.147084376387975,1,0,0.00226665227296982,NA,NA,0.0165697595718677,TRUE,61,0,61
"CD006913_pub3_data","2::1","2","1","Quality of life (short-term) -  psychotherapy vs care-as-usual, revised","binary",21,21,"ok","",-0.0661083749485708,0.441484288639837,-0.931401680422937,0.799184930525796,0,0,0.274631886100363,0.999999999999999,0,0.738911851709769,NA,NA,0.0484664541404608,TRUE,21,0,21
"CD006913_pub3_data","2::2","2","2","Quality of life (short-term) -  psychotherapy vs care-as-usual, revised","binary",15,15,"ok","",-0.0206473506764693,0.521945538024727,-1.04364180709632,1.00234710574338,0,0,0.0378517451465563,1,0,0.935564781205762,NA,NA,0.0676721966011719,TRUE,15,0,15
"CD006913_pub3_data","2::3","2","3","Quality of life (short-term) -  psychotherapy vs care-as-usual, revised","binary",36,36,"ok","",0.0502758084927238,0.336025415889371,-0.608321904540536,0.708873521525984,0,0,0.141530013802814,1,0,0.0475005967217682,NA,NA,0.028071731363493,TRUE,36,0,36
