"cutoff","outcome_category","n_analyses","prop_delta_i2_gt0","prop_abs_delta_i2_le_5","prop_abs_delta_i2_le_10","median_delta_i2","mean_delta_i2","prop_sig_change","prop_sign_flip"
2010,"function_score",86,0.0120481927710843,0.91566265060241,0.927710843373494,0,-1.80877146939631,0.072289156626506,0.253012048192771
2010,"length_of_stay",54,0,1,1,0,0,0,0.12962962962963
2010,"mortality",303,0.186440677966102,0.71864406779661,0.779661016949153,0,-2.0163554373057,0.0745762711864407,0.196610169491525
2010,"other",2104,0.179732313575526,0.754302103250478,0.810707456978968,0,-1.22005993724475,0.0860420650095602,0.14244741873805
2010,"pain",73,0.136986301369863,0.835616438356164,0.945205479452055,0,1.23259090446976,0.0684931506849315,0.164383561643836
2010,"quality_of_life",131,0,1,1,0,0,0,0.152671755725191
2010,"relapse",23,0.0869565217391304,0.695652173913043,0.782608695652174,0,-10.4094237081953,0.0869565217391304,0.0869565217391304
2010,"response",74,0.405405405405405,0.418918918918919,0.594594594594595,0,-6.01250622093512,0.148648648648649,0.0405405405405405
2012,"adverse_events",441,0.280373831775701,0.595794392523365,0.712616822429907,0,-0.813962194572241,0.142523364485981,0.128504672897196
2012,"biomarker",73,0.0821917808219178,0.972602739726027,1,0,0.126137793798955,0.0684931506849315,0.164383561643836
2012,"cost",12,0,1,1,0,0,0,0.166666666666667
2012,"function_score",106,0.00970873786407767,0.932038834951456,0.941747572815534,0,-1.45995059352956,0.058252427184466,0.262135922330097
2012,"length_of_stay",54,0.0185185185185185,0.981481481481482,0.981481481481482,0,0.324712458966063,0,0.0925925925925926
2012,"mortality",304,0.185810810810811,0.719594594594595,0.766891891891892,0,-1.51729562285493,0.0675675675675676,0.192567567567568
2012,"other",2042,0.17479074347612,0.758739537173806,0.810930576070901,0,-1.34877394625251,0.0935499753815854,0.153618906942393
2012,"pain",73,0.0958904109589041,0.835616438356164,0.917808219178082,0,1.58915720801831,0.0821917808219178,0.178082191780822
2012,"quality_of_life",151,0,1,1,0,0,0,0.218543046357616
2012,"relapse",27,0.111111111111111,0.62962962962963,0.703703703703704,0,-7.62291127060053,0.148148148148148,0.111111111111111
2012,"response",82,0.402439024390244,0.414634146341463,0.536585365853659,0,-8.52670195934732,0.146341463414634,0.0609756097560976
2014,"adverse_events",454,0.268181818181818,0.613636363636364,0.718181818181818,0,-0.328786148989245,0.170454545454545,0.159090909090909
2014,"biomarker",77,0.025974025974026,0.987012987012987,1,0,0.0932856346146424,0.012987012987013,0.181818181818182
2014,"cost",14,0,1,1,0,0,0,0.0714285714285714
2014,"function_score",104,0.00961538461538462,0.942307692307692,0.951923076923077,0,-1.18750132476898,0.0576923076923077,0.278846153846154
2014,"length_of_stay",54,0.0185185185185185,0.981481481481482,0.981481481481482,0,0.324712458966063,0,0.240740740740741
2014,"mortality",282,0.170909090909091,0.727272727272727,0.803636363636364,0,-2.1666662219787,0.08,0.167272727272727
2014,"other",2000,0.149748743718593,0.760804020100503,0.813065326633166,0,-2.14353149186373,0.0979899497487437,0.156281407035176
2014,"pain",71,0.0845070422535211,0.887323943661972,0.901408450704225,0,1.64050253756604,0.028169014084507,0.169014084507042
2014,"quality_of_life",157,0,1,1,0,0,0,0.171974522292994
2014,"relapse",38,0.315789473684211,0.552631578947368,0.684210526315789,0,-4.1904392776281,0.210526315789474,0.105263157894737
2014,"response",73,0.397260273972603,0.315068493150685,0.438356164383562,0,-7.83867886519942,0.123287671232877,0.0958904109589041
2016,"adverse_events",420,0.28009828009828,0.601965601965602,0.69041769041769,0,-0.698646191287945,0.184275184275184,0.174447174447174
2016,"biomarker",76,0.0263157894736842,0.986842105263158,0.986842105263158,0,0.196641987648632,0.0131578947368421,0.184210526315789
2016,"cost",12,0,1,1,0,0,0,0.0833333333333333
2016,"function_score",107,0.0280373831775701,0.878504672897196,0.878504672897196,0,-1.50301341893509,0.102803738317757,0.299065420560748
2016,"length_of_stay",52,0,1,1,0,0,0,0.230769230769231
2016,"mortality",262,0.161417322834646,0.68503937007874,0.748031496062992,0,-2.39096953528356,0.0905511811023622,0.177165354330709
2016,"other",1836,0.138006571741512,0.760679079956188,0.797918948521358,0,-2.61325523858848,0.107338444687842,0.173603504928806
2016,"pain",67,0.0597014925373134,0.865671641791045,0.895522388059702,0,0.207422098464757,0.0298507462686567,0.208955223880597
2016,"quality_of_life",137,0,1,1,0,0,0,0.233576642335766
2016,"relapse",30,0.233333333333333,0.433333333333333,0.5,0,-13.1536758282197,0.4,0.166666666666667
2016,"response",71,0.295774647887324,0.450704225352113,0.549295774647887,0,-6.30564548558161,0.197183098591549,0.0845070422535211
2018,"adverse_events",385,0.254691689008043,0.595174262734584,0.689008042895442,0,-1.59487561458362,0.201072386058981,0.150134048257373
2018,"biomarker",64,0,0.984375,0.984375,0,-1.4981303718094,0.015625,0.125
2018,"cost",13,0,1,1,0,0,0,0.307692307692308
2018,"function_score",86,0.0116279069767442,0.86046511627907,0.872093023255814,0,-3.57351635963326,0.0930232558139535,0.290697674418605
2018,"length_of_stay",41,0,1,1,0,0,0,0.195121951219512
2018,"mortality",251,0.164609053497942,0.691358024691358,0.744855967078189,0,-1.02559943230901,0.0781893004115226,0.222222222222222
2018,"other",1598,0.128526645768025,0.787460815047022,0.822570532915361,0,-1.8786590246907,0.105956112852665,0.19435736677116
2018,"pain",65,0.0307692307692308,0.892307692307692,0.907692307692308,0,-2.09499899224661,0.0153846153846154,0.169230769230769
2018,"quality_of_life",113,0,1,1,0,0,0,0.150442477876106
2018,"relapse",27,0.37037037037037,0.333333333333333,0.37037037037037,0,-2.8415165767842,0.407407407407407,0.111111111111111
2018,"response",80,0.325,0.5125,0.6125,0,-4.97719640782431,0.175,0.1375
2020,"adverse_events",303,0.235690235690236,0.585858585858586,0.69023569023569,0,-3.23796514610218,0.239057239057239,0.161616161616162
2020,"biomarker",57,0,0.982456140350877,0.982456140350877,0,-1.5619970050269,0.0350877192982456,0.298245614035088
2020,"cost",7,0,1,1,0,0,0,0.571428571428571
2020,"function_score",64,0.03125,0.875,0.875,0,-2.25213265322776,0.0625,0.234375
2020,"length_of_stay",28,0,1,1,0,0,0,0.285714285714286
2020,"mortality",192,0.18716577540107,0.689839572192513,0.737967914438503,0,-2.17964622319859,0.0802139037433155,0.235294117647059
2020,"other",1198,0.105527638190955,0.801507537688442,0.834170854271357,0,-2.84632833468447,0.106365159128978,0.211892797319933
2020,"pain",75,0.0133333333333333,0.986666666666667,1,0,0.119014290065417,0,0.16
2020,"quality_of_life",106,0,1,1,0,0,0,0.216981132075472
2020,"relapse",26,0.346153846153846,0.346153846153846,0.384615384615385,0,-1.21055565904116,0.423076923076923,0.153846153846154
2020,"response",58,0.362068965517241,0.413793103448276,0.603448275862069,0,0.709011692607028,0.0862068965517241,0.155172413793103
2022,"adverse_events",128,0.214285714285714,0.531746031746032,0.603174603174603,0,-7.53598992073311,0.222222222222222,0.19047619047619
2022,"biomarker",7,0,1,1,0,0,0.142857142857143,0
2022,"cost",2,0,1,1,0,0,0,0.5
2022,"function_score",27,0.037037037037037,0.740740740740741,0.740740740740741,0,-3.6660808503119,0.037037037037037,0.148148148148148
2022,"length_of_stay",14,0,1,1,0,0,0,0.0714285714285714
2022,"mortality",110,0.146788990825688,0.706422018348624,0.743119266055046,0,-0.772687996482944,0.0642201834862385,0.220183486238532
2022,"other",535,0.127340823970037,0.737827715355805,0.779026217228464,0,-3.46494987265467,0.121722846441948,0.258426966292135
2022,"pain",21,0.0476190476190476,0.952380952380952,1,0,0.42505103594792,0,0.285714285714286
2022,"quality_of_life",51,0,1,1,0,0,0,0.235294117647059
2022,"relapse",16,0.1875,0.3125,0.4375,-4.89916002670322,-10.3178593447772,0.4375,0
2022,"response",21,0.380952380952381,0.476190476190476,0.523809523809524,0,-5.48630839307501,0.0952380952380952,0.0952380952380952
2024,"adverse_events",12,0,0.454545454545455,0.454545454545455,-22.8548792259918,-21.3016164416828,0.272727272727273,0.181818181818182
2024,"function_score",6,0.833333333333333,0.166666666666667,0.166666666666667,72.1794894192869,53.5120558123753,0,0
2024,"length_of_stay",1,0,1,1,0,0,0,1
2024,"mortality",18,0.111111111111111,0.611111111111111,0.611111111111111,0,-5.45461185224942,0,0.277777777777778
2024,"other",77,0.168831168831169,0.597402597402597,0.649350649350649,0,-4.65517212208798,0.194805194805195,0.181818181818182
2024,"relapse",5,1,0,0,35.9836240633474,35.0111596712881,1,0
2024,"response",2,0.5,0.5,0.5,11.8336187953209,11.8336187953209,0.5,0
