"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","k","double_zero","sparse_events","method","model_method","k_used","meta_status","meta_error","pooled_effect","pooled_se","ci_lb","ci_ub","pooled_effect_transformed","ci_lb_transformed","ci_ub_transformed"
"CD004736_pub6_data","65::overall","65","overall","Postpartum haemorrhage (ALL)",3,0,2,"OR_cc","REML",3,"ok","",-0.193571402895433,0.284021151991683,-0.750242631646708,0.363099825855843,0.824010997323426,0.472251955569486,1.43777937963465
"CD004736_pub6_data","65::overall","65","overall","Postpartum haemorrhage (ALL)",3,0,2,"RD","REML",3,"ok","",0.00121585184085283,0.00193267826754867,-0.00257212795724582,0.00500383163895148,0.00121585184085283,-0.00257212795724582,0.00500383163895148
"CD004736_pub6_data","66::overall","66","overall","Transfusion provided (ALL)",2,0,2,"OR_cc","REML",2,"ok","",-0.522387504885086,1.09310403946964,-2.66483205360083,1.62005704383065,0.593102820346887,0.0696110434756942,5.0533785724137
"CD004736_pub6_data","66::overall","66","overall","Transfusion provided (ALL)",2,0,2,"RD","REML",2,"ok","",-0.021839124743681,0.0474583576303975,-0.114855796464682,0.0711775469773198,-0.021839124743681,-0.114855796464682,0.0711775469773198
"CD004736_pub6_data","67::overall","67","overall","Diarrhoea (ALL)",5,1,4,"OR_cc","REML",4,"ok","",-0.691701651592936,0.344550021253988,-1.36700728412326,-0.016396019062609,0.500723287123804,0.254868568556285,0.983737664037207
"CD004736_pub6_data","67::overall","67","overall","Diarrhoea (ALL)",5,1,4,"RD","REML",5,"ok","",-0.00748129991828348,0.0105360165716838,-0.0281315129393008,0.0131689131027339,-0.00748129991828348,-0.0281315129393008,0.0131689131027339
"CD004736_pub6_data","68::overall","68","overall","Constipation (ALL)",7,0,2,"OR_cc","REML",7,"ok","",-0.298556160709469,0.224049454874733,-0.737685023019778,0.140572701600839,0.741888615689111,0.478219702694498,1.15093275117675
"CD004736_pub6_data","68::overall","68","overall","Constipation (ALL)",7,0,2,"RD","REML",7,"ok","",-0.0111174821665588,0.00662355102497812,-0.0240994036252793,0.00186443929216165,-0.0111174821665588,-0.0240994036252793,0.00186443929216165
"CD004736_pub6_data","69::overall","69","overall","Nausea (ALL)",5,2,3,"OR_cc","REML",3,"ok","",0.964141214904433,0.830790388185523,-0.664178024641241,2.59246045445011,2.62253449558514,0.514696421654461,13.362609280294
"CD004736_pub6_data","69::overall","69","overall","Nausea (ALL)",5,2,3,"RD","REML",5,"ok","",0.00273920345776021,0.00489035752449954,-0.00684572116178333,0.0123241280773038,0.00273920345776021,-0.00684572116178333,0.0123241280773038
"CD004736_pub6_data","70::overall","70","overall","Heartburn (ALL)",3,1,1,"OR_cc","REML",2,"ok","",0.245366301293226,0.300302828780798,-0.343216427572637,0.833949030159089,1.2780893932681,0.709484642903475,2.30239303066445
"CD004736_pub6_data","70::overall","70","overall","Heartburn (ALL)",3,1,1,"RD","REML",3,"ok","",0.0110168054502871,0.0215035596472789,-0.0311293969977884,0.0531630078983626,0.0110168054502871,-0.0311293969977884,0.0531630078983626
"CD004736_pub6_data","71::overall","71","overall","Vomiting (ALL)",4,1,2,"OR_cc","REML",3,"ok","",-0.0923720299230613,0.244664130313846,-0.571904913647014,0.387160853800891,0.911765882249187,0.564449186982366,1.47279337663323
"CD004736_pub6_data","71::overall","71","overall","Vomiting (ALL)",4,1,2,"RD","REML",4,"ok","",-0.000259393830835797,0.0142791640508881,-0.0282460410999155,0.0277272534382439,-0.000259393830835797,-0.0282460410999155,0.0277272534382439
"CD004736_pub6_data","74::overall","74","overall","Pre-eclampsia (ALL)",2,0,2,"OR_cc","REML",2,"ok","",-0.463530236353836,1.08468901163416,-2.58948163358313,1.66242116087546,0.62905899411499,0.0750589380355239,5.27205990963633
"CD004736_pub6_data","74::overall","74","overall","Pre-eclampsia (ALL)",2,0,2,"RD","REML",2,"ok","",-0.0110551406698788,0.0174617949916988,-0.0452796299590304,0.0231693486192728,-0.0110551406698788,-0.0452796299590304,0.0231693486192728
"CD004736_pub6_data","75::overall","75","overall","Very low birthweight (less than 1500 g) (ALL)",4,1,3,"OR_cc","REML",3,"ok","",-0.426888224747613,0.463475774646133,-1.33528405076084,0.481507601265609,0.65253648558212,0.263083435791502,1.61851263548694
"CD004736_pub6_data","75::overall","75","overall","Very low birthweight (less than 1500 g) (ALL)",4,1,3,"RD","REML",4,"ok","",-0.00309130941238998,0.00467449536941096,-0.0122531519823347,0.00607053315755476,-0.00309130941238998,-0.0122531519823347,0.00607053315755476
"CD004736_pub6_data","76::overall","76","overall","Very premature birth (less than 34 weeks' gestation) (ALL)",5,0,1,"OR_cc","REML",5,"ok","",-0.472719667120348,0.214781051517296,-0.893682792655889,-0.0517565415848061,0.62330477951201,0.409146174200608,0.949560017080903
"CD004736_pub6_data","76::overall","76","overall","Very premature birth (less than 34 weeks' gestation) (ALL)",5,0,1,"RD","REML",5,"ok","",-0.00983536955568812,0.00409892540031156,-0.0178691157156152,-0.00180162339576105,-0.00983536955568812,-0.0178691157156152,-0.00180162339576105
"CD004736_pub6_data","77::overall","77","overall","Infant Hb concentration within the first 6 months (in g/L counting the last reported measure after birth within this period) (ALL)",3,3,3,"RD","REML",3,"ok","",-3.74876957527945e-07,0.000173113037419858,-0.000339670195554785,0.000338920441639729,-3.74876957527945e-07,-0.000339670195554785,0.000338920441639729
"CD004762_pub3_data","1::overall","1","overall","Improvement of myotonia: visual analogue scale ",7,7,7,"RD","REML",7,"ok","",0.000511293828266464,0.0142319090172237,-0.0273827352767428,0.0284053229332758,0.000511293828266464,-0.0273827352767428,0.0284053229332758
"CD004762_pub3_data","2::overall","2","overall","Relaxation time (seconds, 90% to 5%)",9,9,9,"RD","REML",9,"ok","",0,0.00872762141329987,-0.0171058236407683,0.0171058236407683,0,-0.0171058236407683,0.0171058236407683
"CD004762_pub3_data","3::overall","3","overall","Quality of life: 36-item Short Form",5,5,5,"RD","REML",5,"ok","",0,0.0110605179052671,-0.0216782167446838,0.0216782167446838,0,-0.0216782167446838,0.0216782167446838
"CD004762_pub3_data","4::overall","4","overall","Quality of life: Individualized Neuromuscular Quality of Life",6,6,6,"RD","REML",6,"ok","",-0.000212664204281187,0.01187462475929,-0.0234865010624172,0.0230611726538548,-0.000212664204281187,-0.0234865010624172,0.0230611726538548
"CD004762_pub3_data","5::overall","5","overall","Quality of life: Individualized Neuromuscular Quality of Life",2,2,2,"RD","REML",2,"ok","",0,0.0154459603849201,-0.0302735260610759,0.0302735260610759,0,-0.0302735260610759,0.0302735260610759
"CD004871_pub5_data","1::overall","1","overall","Pain (short-term)",26,26,26,"RD","REML",26,"ok","",-0.000298303469014495,0.00488372154897628,-0.00987022181553016,0.00927361487750117,-0.000298303469014495,-0.00987022181553016,0.00927361487750117
"CD004871_pub5_data","2::overall","2","overall","Pain (dichotomous data; short-term)",9,1,1,"OR_cc","REML",8,"ok","",-0.891152681430519,0.317718203385943,-1.51386891729974,-0.268436445561298,0.410182670200929,0.220056946741635,0.764574013338027
"CD004871_pub5_data","2::overall","2","overall","Pain (dichotomous data; short-term)",9,1,1,"RD","REML",9,"ok","",-0.166861642575949,0.0671414854142941,-0.298456535856487,-0.0352667492954115,-0.166861642575949,-0.298456535856487,-0.0352667492954115
"CD004871_pub5_data","3::overall","3","overall","Function-disability (short-term)",9,8,8,"OR_cc",NA,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA
"CD004871_pub5_data","3::overall","3","overall","Function-disability (short-term)",9,8,8,"RD","REML",9,"ok","",-0.0074689789431886,0.0129808328564203,-0.0329109438311065,0.0179729859447293,-0.0074689789431886,-0.0329109438311065,0.0179729859447293
"CD004871_pub5_data","4::overall","4","overall","Participant-reported treatment success (short-term)",9,9,9,"RD","REML",9,"ok","",-0.000303587946638217,0.00596577766608492,-0.0119962973119381,0.0113891214186616,-0.000303587946638217,-0.0119962973119381,0.0113891214186616
"CD004871_pub5_data","5::overall","5","overall","Participant-reported treatment success at short-term (dichotomous data)",2,1,1,"OR_cc",NA,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA
"CD004871_pub5_data","5::overall","5","overall","Participant-reported treatment success at short-term (dichotomous data)",2,1,1,"RD","REML",2,"ok","",-0.000320317856796431,0.00674928489427849,-0.0135486731709825,0.0129080374573896,-0.000320317856796431,-0.0135486731709825,0.0129080374573896
"CD004871_pub5_data","7::overall","7","overall","Minor adverse events (dichotomous data; short-term)",4,2,2,"OR_cc","REML",2,"ok","",-0.0361035202629997,1.38546662773641,-2.75156821240853,2.67936117188253,0.96454043883482,0.0638276873090168,14.5757789036521
"CD004871_pub5_data","7::overall","7","overall","Minor adverse events (dichotomous data; short-term)",4,2,2,"RD","REML",4,"ok","",-0.000780435996225997,0.00688233086742293,-0.0142695566260633,0.0127086846336113,-0.000780435996225997,-0.0142695566260633,0.0127086846336113
"CD004871_pub5_data","8::overall","8","overall","Pain (short-term): subgroup analysis by disorder classification",9,9,9,"RD","REML",9,"ok","",-0.000162725881339685,0.00598881052400752,-0.0119005788186289,0.0115751270559495,-0.000162725881339685,-0.0119005788186289,0.0115751270559495
"CD004871_pub5_data","9::overall","9","overall","Pain (short-term): subgroup analysis by dose",12,12,12,"RD","REML",12,"ok","",-0.000252905672116553,0.00579134080934151,-0.011603725080623,0.0110979137363898,-0.000252905672116553,-0.011603725080623,0.0110979137363898
"CD004871_pub5_data","10::overall","10","overall","Pain (short-term): subgroup analysis by disorder classification",11,11,11,"RD","REML",11,"ok","",-0.000361415001279345,0.0119406788819105,-0.023764715560782,0.0230418855582233,-0.000361415001279345,-0.023764715560782,0.0230418855582233
"CD004871_pub5_data","11::overall","11","overall","Pain (short-term): subgroup analysis by symptom duration",8,8,8,"RD","REML",8,"ok","",-0.000270944352460458,0.00599431953348555,-0.0120195947499171,0.0114777060449962,-0.000270944352460458,-0.0120195947499171,0.0114777060449962
"CD004871_pub5_data","12::overall","12","overall","Function-disability (short-term): subgroup analysis by dose",7,7,7,"RD","REML",7,"ok","",-0.000278297129098573,0.00629783172052036,-0.0126218204820124,0.0120652262238153,-0.000278297129098573,-0.0126218204820124,0.0120652262238153
"CD004871_pub5_data","13::overall","13","overall","Function-disability (short-term): subgroup analysis by disorder classification",6,6,6,"RD","REML",6,"ok","",-0.00017821199209743,0.0185255235951851,-0.0364875710334072,0.0361311470492124,-0.00017821199209743,-0.0364875710334072,0.0361311470492124
"CD004871_pub5_data","14::overall","14","overall","Function-disability (short-term): subgroup analysis by disorder duration",4,4,4,"RD","REML",4,"ok","",-0.000288828045598203,0.00641588202677883,-0.0128637257471426,0.0122860696559462,-0.000288828045598203,-0.0128637257471426,0.0122860696559462
"CD004904_pub4_data","1::overall","1","overall","Postpartum endometritis",4,0,1,"OR_cc","REML",4,"ok","",-2.92465183885648e-05,0.383649340989448,-0.751968137550233,0.751909644513455,0.999970753909287,0.47143778466256,2.1210465966143
"CD004904_pub4_data","1::overall","1","overall","Postpartum endometritis",4,0,1,"RD","REML",4,"ok","",0.000585460547344924,0.0104826821151876,-0.0199602188598049,0.0211311399544948,0.000585460547344924,-0.0199602188598049,0.0211311399544948
"CD004925_pub4_data","1::overall","1","overall","Urine leak and obstruction",32,1,20,"OR_cc","REML",31,"ok","",-1.15263325078397,0.184699885281447,-1.51463837388428,-0.790628127683652,0.315804082176123,0.219887687602121,0.453559812314573
"CD004925_pub4_data","1::overall","1","overall","Urine leak and obstruction",32,1,20,"RD","REML",32,"ok","",-0.040226048307821,0.00790538953108043,-0.0557203270724986,-0.0247317695431433,-0.040226048307821,-0.0557203270724986,-0.0247317695431433
"CD004925_pub4_data","2::overall","2","overall","Subgroup analysis for major urological complications: duration of stenting",11,0,6,"OR_cc","REML",11,"ok","",-1.25906294811478,0.268897504461655,-1.78609237239232,-0.732033523837242,0.28391994961247,0.167613864201016,0.480930012396069
"CD004925_pub4_data","2::overall","2","overall","Subgroup analysis for major urological complications: duration of stenting",11,0,6,"RD","REML",11,"ok","",-0.0619409434630754,0.0190938111743681,-0.0993641256924454,-0.0245177612337054,-0.0619409434630754,-0.0993641256924454,-0.0245177612337054
"CD004925_pub4_data","3::overall","3","overall","Subgroup analysis for major urological complications: surgeon's experience",10,0,6,"OR_cc","REML",10,"ok","",-1.32537147648756,0.389491814669679,-2.08876140551328,-0.561981547461842,0.26570423787674,0.123840428936365,0.570078306672666
"CD004925_pub4_data","3::overall","3","overall","Subgroup analysis for major urological complications: surgeon's experience",10,0,6,"RD","REML",10,"ok","",-0.0543844231088321,0.0189124595376929,-0.0914521626617812,-0.0173166835558831,-0.0543844231088321,-0.0914521626617812,-0.0173166835558831
"CD004925_pub4_data","4::overall","4","overall","UTI",10,0,0,"OR_cc","REML",10,"ok","",0.422677396225418,0.239567540031703,-0.0468663541015772,0.892221146552414,1.52604190966766,0.954214915978761,2.44054444241569
"CD004925_pub4_data","4::overall","4","overall","UTI",10,0,0,"RD","REML",10,"ok","",0.0867874570670307,0.0490646407226389,-0.00937747166373887,0.1829523857978,0.0867874570670307,-0.00937747166373887,0.1829523857978
"CD004925_pub4_data","5::overall","5","overall","UTI: diagnostic criteria",8,0,0,"OR_cc","REML",8,"ok","",0.266258896273092,0.230092545965038,-0.18471420692951,0.717231999475694,1.30507289346119,0.831341841641874,2.0487544015388
"CD004925_pub4_data","5::overall","5","overall","UTI: diagnostic criteria",8,0,0,"RD","REML",8,"ok","",0.0745720759427697,0.0566207502723087,-0.0364025553685917,0.185546707254131,0.0745720759427697,-0.0364025553685917,0.185546707254131
"CD004925_pub4_data","6::overall","6","overall","UTI: antibiotic regimen",8,0,0,"OR_cc","REML",8,"ok","",0.349219853721909,0.201209890150528,-0.0451442843063863,0.743583991750204,1.41796090005686,0.955859556350007,2.10346080732579
"CD004925_pub4_data","6::overall","6","overall","UTI: antibiotic regimen",8,0,0,"RD","REML",8,"ok","",0.0846038874020823,0.052556357156657,-0.0184046797835893,0.187612454587754,0.0846038874020823,-0.0184046797835893,0.187612454587754
"CD004925_pub4_data","7::overall","7","overall","Haematuria",8,1,6,"OR_cc","REML",7,"ok","",0.23252339318439,0.468514322444737,-0.68574780504848,1.15079459141726,1.26177996306508,0.503713409267884,3.16070337993683
"CD004925_pub4_data","7::overall","7","overall","Haematuria",8,1,6,"RD","REML",8,"ok","",-0.00396640583492341,0.00607828556252447,-0.0158796266252212,0.00794681495537432,-0.00396640583492341,-0.0158796266252212,0.00794681495537432
"CD004953_pub5_data","1::1","1","1","Death in the delivery room",7,4,6,"OR_cc","REML",3,"ok","",0.477246688954167,0.423225447055082,-0.352259944614657,1.30675332252299,1.61163096657767,0.703097331854721,3.69416047360104
"CD004953_pub5_data","1::1","1","1","Death in the delivery room",7,4,6,"RD","REML",7,"ok","",0.00213616640276064,0.00821391931289212,-0.0139628196224259,0.0182351524279472,0.00213616640276064,-0.0139628196224259,0.0182351524279472
"CD004953_pub5_data","2::overall","2","overall","Death during hospitalisation",13,3,5,"OR_cc","REML",10,"ok","",-0.0656638556015549,0.204926459297786,-0.467312335304528,0.335984624101419,0.936445592331932,0.626684324202376,1.39931750888142
"CD004953_pub5_data","2::overall","2","overall","Death during hospitalisation",13,3,5,"RD","REML",13,"ok","",0.00352056951516952,0.00871304176469408,-0.0135566785394242,0.0205978175697632,0.00352056951516952,-0.0135566785394242,0.0205978175697632
"CD004953_pub5_data","3::1","3","1","Death",6,4,5,"OR_cc","REML",2,"ok","",0.627520987748323,0.438810609946732,-0.232532003781326,1.48757397927797,1.87296172429947,0.792524385163787,4.4263440802088
"CD004953_pub5_data","3::1","3","1","Death",6,4,5,"RD","REML",6,"ok","",0.00281606354537328,0.00822779279735539,-0.0133101140097013,0.0189422411004479,0.00281606354537328,-0.0133101140097013,0.0189422411004479
"CD004953_pub5_data","3::2","3","2","Death",12,3,5,"OR_cc","REML",9,"ok","",-0.084172348428498,0.209612492878638,-0.495005285180287,0.326660588323291,0.919272807217624,0.60956768561268,1.3863308604366
"CD004953_pub5_data","3::2","3","2","Death",12,3,5,"RD","REML",12,"ok","",0.00332198982102446,0.00887891436231187,-0.0140803625509222,0.0207243421929711,0.00332198982102446,-0.0140803625509222,0.0207243421929711
"CD004953_pub5_data","4::overall","4","overall","Rate of mechanical ventilation",9,2,4,"OR_cc","REML",7,"ok","",-0.232812082647037,0.127727813726209,-0.483153997374447,0.0175298320803723,0.792302446914499,0.616834825115459,1.01768438134018
"CD004953_pub5_data","4::overall","4","overall","Rate of mechanical ventilation",9,2,4,"RD","REML",9,"ok","",-0.0143577565021399,0.0166520869715133,-0.0469952472337346,0.0182797342294548,-0.0143577565021399,-0.0469952472337346,0.0182797342294548
"CD004953_pub5_data","5::1","5","1","Chronic lung disease",6,0,2,"OR_cc","REML",6,"ok","",-0.041503720992848,0.15742917883997,-0.350059241634904,0.267051799649208,0.959345765616098,0.704646344080733,1.30610810051984
"CD004953_pub5_data","5::1","5","1","Chronic lung disease",6,0,2,"RD","REML",6,"ok","",-0.0110239064755027,0.0336121255898279,-0.0769024620754025,0.0548546491243971,-0.0110239064755027,-0.0769024620754025,0.0548546491243971
"CD004953_pub5_data","5::2","5","2","Chronic lung disease",7,1,2,"OR_cc","REML",6,"ok","",-0.284234026277042,0.342021961016264,-0.954584751790681,0.386116699236596,0.75259049814312,0.384971970288307,1.47125635529032
"CD004953_pub5_data","5::2","5","2","Chronic lung disease",7,1,2,"RD","REML",7,"ok","",-0.0294335581431677,0.0369207935285588,-0.101796983739783,0.0429298674534471,-0.0294335581431677,-0.101796983739783,0.0429298674534471
"CD004953_pub5_data","6::overall","6","overall","Pneumothorax during hospitalisation",13,0,5,"OR_cc","REML",13,"ok","",-0.202375681961699,0.207502711866126,-0.609073523913697,0.204322159990299,0.81678801777073,0.543854503927968,1.22669328130121
"CD004953_pub5_data","6::overall","6","overall","Pneumothorax during hospitalisation",13,0,5,"RD","REML",13,"ok","",0.00380436085057354,0.0138034638173354,-0.0232499310933055,0.0308586527944526,0.00380436085057354,-0.0232499310933055,0.0308586527944526
"CD004953_pub5_data","7::1","7","1","Cranial ultrasound abnormalities",8,1,4,"OR_cc","REML",7,"ok","",-0.0370119800955853,0.289029429107376,-0.603499251618215,0.529475291427044,0.963664590485993,0.546894562206457,1.69804109810469
"CD004953_pub5_data","7::1","7","1","Cranial ultrasound abnormalities",8,1,4,"RD","REML",8,"ok","",-0.00500105060913588,0.0177553355448699,-0.0398008688105046,0.0297987675922329,-0.00500105060913588,-0.0398008688105046,0.0297987675922329
"CD004953_pub5_data","7::2","7","2","Cranial ultrasound abnormalities",4,0,2,"OR_cc","REML",4,"ok","",-0.00890356042447483,0.190113512482123,-0.381519197863842,0.363712077014892,0.99113595889512,0.682823277183961,1.43865993125816
"CD004953_pub5_data","7::2","7","2","Cranial ultrasound abnormalities",4,0,2,"RD","REML",4,"ok","",-0.0093696574930193,0.0286653233937811,-0.0655526589500236,0.046813343963985,-0.0093696574930193,-0.0655526589500236,0.046813343963985
"CD004953_pub5_data","7::3","7","3","Cranial ultrasound abnormalities",6,0,4,"OR_cc","REML",6,"ok","",-0.391243365486612,0.487511550861097,-1.34674844722163,0.564261716248405,0.676215568481758,0.260084565943403,1.75814929039892
"CD004953_pub5_data","7::3","7","3","Cranial ultrasound abnormalities",6,0,4,"RD","REML",6,"ok","",-0.0158721500909933,0.0118067911174772,-0.0390130354542359,0.00726873527224941,-0.0158721500909933,-0.0390130354542359,0.00726873527224941
"CD004953_pub5_data","8::1","8","1","Endotracheal intubation",8,1,1,"OR_cc","REML",7,"ok","",-0.435936762453993,0.25691728368828,-0.939485385488883,0.067611860580896,0.646658617746567,0.39082890984453,1.06994993812573
"CD004953_pub5_data","8::1","8","1","Endotracheal intubation",8,1,1,"RD","REML",8,"ok","",-0.0632179315095899,0.0366566710461164,-0.13506368655311,0.00862782353393042,-0.0632179315095899,-0.13506368655311,0.00862782353393042
"CD004953_pub5_data","8::2","8","2","Endotracheal intubation",6,0,2,"OR_cc","REML",6,"ok","",-0.129529670934067,0.303117411422436,-0.723628880409051,0.464569538540918,0.87850852186111,0.484989091325949,1.59132903561309
"CD004953_pub5_data","8::2","8","2","Endotracheal intubation",6,0,2,"RD","REML",6,"ok","",-0.0189254735286233,0.0443874878674768,-0.105923351113087,0.0680724040558399,-0.0189254735286233,-0.105923351113087,0.0680724040558399
"CD004953_pub5_data","9::1","9","1","Surfactant administration",4,1,1,"OR_cc","REML",3,"ok","",0.105071963725279,0.169269517097678,-0.226690193466657,0.436834120917215,1.11079054410506,0.797167711803263,1.54779930823106
"CD004953_pub5_data","9::1","9","1","Surfactant administration",4,1,1,"RD","REML",4,"ok","",0.00562702533210236,0.0156767149665756,-0.0250987713982859,0.0363528220624906,0.00562702533210236,-0.0250987713982859,0.0363528220624906
"CD004953_pub5_data","9::2","9","2","Surfactant administration",12,1,1,"OR_cc","REML",11,"ok","",0.0271804361915767,0.116082124157406,-0.200336346405846,0.254697218788999,1.02755319382229,0.818455422237694,1.29007095248708
"CD004953_pub5_data","9::2","9","2","Surfactant administration",12,1,1,"RD","REML",12,"ok","",0.00958642495083048,0.0121760009241504,-0.0142780983362307,0.0334509482378916,0.00958642495083048,-0.0142780983362307,0.0334509482378916
"CD004953_pub5_data","10::overall","10","overall","Duration of mechanical ventilation",7,7,7,"RD","REML",7,"ok","",0.000149651637648473,0.00707058191942914,-0.0137084342741727,0.0140077375494697,0.000149651637648473,-0.0137084342741727,0.0140077375494697
"CD004953_pub5_data","11::overall","11","overall","Sensitivity analysis - Duration of mechanical ventilation",6,6,6,"RD","REML",6,"ok","",-0.000150261725879284,0.00866714942295502,-0.0171375624434982,0.0168370389917397,-0.000150261725879284,-0.0171375624434982,0.0168370389917397
"CD004953_pub5_data","12::overall","12","overall","Retinopathy of prematurity (ROP) stage ≥ 3",9,1,5,"OR_cc","REML",8,"ok","",-0.239460099079301,0.266512708443717,-0.76181540905121,0.282895210892609,0.787052676841886,0.466818191325699,1.32696610293789
"CD004953_pub5_data","12::overall","12","overall","Retinopathy of prematurity (ROP) stage ≥ 3",9,1,5,"RD","REML",9,"ok","",-0.0180394693606729,0.0220566957176613,-0.0612697985852479,0.0251908598639021,-0.0180394693606729,-0.0612697985852479,0.0251908598639021
"CD004953_pub5_data","13::1","13","1","Patent ductus arteriosus (PDA)",7,0,1,"OR_cc","REML",7,"ok","",-0.0199281519662439,0.199251701538292,-0.410454310839619,0.370598006907132,0.980269101184145,0.66334881511175,1.44860062887802
"CD004953_pub5_data","13::1","13","1","Patent ductus arteriosus (PDA)",7,0,1,"RD","REML",7,"ok","",-0.0152837424642508,0.0395423830688081,-0.0927853891420011,0.0622179042134995,-0.0152837424642508,-0.0927853891420011,0.0622179042134995
"CD004953_pub5_data","13::2","13","2","Patent ductus arteriosus (PDA)",4,2,3,"OR_cc","REML",2,"ok","",-0.357922738689521,0.549273328259713,-1.43447867974701,0.718633202367964,0.699127088394967,0.238239530738999,2.0516271343025
"CD004953_pub5_data","13::2","13","2","Patent ductus arteriosus (PDA)",4,2,3,"RD","REML",4,"ok","",-0.00490128937363039,0.0166210095434184,-0.037477869465427,0.0276752907181662,-0.00490128937363039,-0.037477869465427,0.0276752907181662
"CD004953_pub5_data","1::2","1","2","Death",2,0,1,"OR_cc","REML",2,"ok","",-0.00363600388357654,1.5036802658256,-2.95079516916536,2.94352316139821,0.996370598374175,0.052298103570794,18.9826074278326
"CD004953_pub5_data","1::2","1","2","Death",2,0,1,"RD","REML",2,"ok","",0.0105584939743453,0.280651432860058,-0.539508206640929,0.56062519458962,0.0105584939743453,-0.539508206640929,0.56062519458962
"CD004953_pub5_data","3::overall","3","overall","Chronic lung disease, moderate to severe",2,1,1,"OR_cc",NA,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA
"CD004953_pub5_data","3::overall","3","overall","Chronic lung disease, moderate to severe",2,1,1,"RD","REML",2,"ok","",0.00436307763669043,0.0723777025192108,-0.137494612584717,0.146220767858098,0.00436307763669043,-0.137494612584717,0.146220767858098
"CD004953_pub5_data","8::overall","8","overall","Retinopathy of prematurity (ROP) stage ≥ 3",2,1,2,"OR_cc",NA,1,"insufficient_data","",NA,NA,NA,NA,NA,NA,NA
"CD004953_pub5_data","8::overall","8","overall","Retinopathy of prematurity (ROP) stage ≥ 3",2,1,2,"RD","REML",2,"ok","",-0.205102611940299,0.271318079093394,-0.73687627531794,0.326671051437343,-0.205102611940299,-0.73687627531794,0.326671051437343
"CD004992_pub4_data","1::overall","1","overall","Recurrence of pelvic pain",4,0,0,"OR_cc","REML",4,"ok","",-1.87505085379661,0.360072466774219,-2.58077992049858,-1.16932178709465,0.153347168360928,0.0757149293636122,0.310577507526752
"CD004992_pub4_data","1::overall","1","overall","Recurrence of pelvic pain",4,0,0,"RD","REML",4,"ok","",-0.390905076581646,0.0586561973019478,-0.50586911076354,-0.275941042399753,-0.390905076581646,-0.50586911076354,-0.275941042399753
"CD004992_pub4_data","2::overall","2","overall","Recurrence of endometrioma",4,0,1,"OR_cc","REML",4,"ok","",-1.74948558554523,0.346980412735098,-2.42955469784687,-1.0694164732436,0.173863358274985,0.0880760443033604,0.343208730475451
"CD004992_pub4_data","2::overall","2","overall","Recurrence of endometrioma",4,0,1,"RD","REML",4,"ok","",-0.242758629707363,0.0741676875052722,-0.388124626034318,-0.0973926333804082,-0.242758629707363,-0.388124626034318,-0.0973926333804082
"CD004992_pub4_data","3::overall","3","overall","Requirement for further endometrioma surgery",2,0,0,"OR_cc","REML",2,"ok","",-1.61614048992132,0.735566399825639,-3.05782414181736,-0.174456838025279,0.198663966936841,0.0469898272674294,0.8399131057551
"CD004992_pub4_data","3::overall","3","overall","Requirement for further endometrioma surgery",2,0,0,"RD","REML",2,"ok","",-0.214690253913725,0.168805609965413,-0.545543169834251,0.1161626620068,-0.214690253913725,-0.545543169834251,0.1161626620068
"CD004992_pub4_data","4::overall","4","overall","Spontaneous pregnancy rate over the 12 months after surgery",3,0,1,"OR_cc","REML",3,"ok","",0.197802355572703,0.602422972647273,-0.982924974275509,1.37852968542092,1.21872149650421,0.374214927460029,3.96906156609723
"CD004992_pub4_data","4::overall","4","overall","Spontaneous pregnancy rate over the 12 months after surgery",3,0,1,"RD","REML",3,"ok","",0.0372594171611463,0.0950530032260531,-0.149041045784287,0.22355988010658,0.0372594171611463,-0.149041045784287,0.22355988010658
"CD004992_pub4_data","5::overall","5","overall","Serum anti-Müllerian hormone levels (ng/mL) three months after surgery (short term)",3,3,3,"RD","REML",3,"ok","",0,0.0153550935214849,-0.0300954302813547,0.0300954302813547,0,-0.0300954302813547,0.0300954302813547
"CD004992_pub4_data","6::overall","6","overall","Serum anti-Müllerian hormone levels (ng/mL) six months after surgery",2,2,2,"RD","REML",2,"ok","",0,0.0190570786153879,-0.0373511877367086,0.0373511877367086,0,-0.0373511877367086,0.0373511877367086
"CD004992_pub4_data","7::overall","7","overall","Antral follicle count (number of follicles) six months after surgery",3,3,3,"RD","REML",3,"ok","",0,0.0163730638260628,-0.0320906154156586,0.0320906154156586,0,-0.0320906154156586,0.0320906154156586
"CD004992_pub4_data","8::overall","8","overall","Ovarian volume (cm3) six months after surgery",3,3,3,"RD","REML",3,"ok","",0,0.0163730638260628,-0.0320906154156586,0.0320906154156586,0,-0.0320906154156586,0.0320906154156586
"CD005133_pub4_data","1::overall","1","overall","All symptomatic CMV disease",21,4,6,"OR_cc","REML",17,"ok","",-0.586405032482097,0.35388199002556,-1.28000098770956,0.107190922745363,0.556323659618786,0.278037025833231,1.11314675922795
"CD005133_pub4_data","1::overall","1","overall","All symptomatic CMV disease",21,4,6,"RD","REML",21,"ok","",-0.0528337757598605,0.0283573419260792,-0.108413144632263,0.00274559311254238,-0.0528337757598605,-0.108413144632263,0.00274559311254238
