"dataset_id","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","k_all","k_post","k_pre","frac_pre","i2_re_all","i2_re_post","i2_re_pre","delta_i2_re","delta_i2_post_pre","tau2_re_all","tau2_re_post","tau2_re_pre","delta_tau2_re","delta_tau2_post_pre","effect_re_all","effect_re_post","effect_re_pre","delta_effect_re","delta_effect_post_pre","effect_fe_all","effect_fe_post","effect_fe_pre","delta_effect_fe","delta_effect_fe_post_pre","sig_all","sig_post","sig_pre","sign_all","sign_post","sign_pre","max_abs_delta_effect_loo_all","max_abs_delta_effect_loo_post","max_abs_delta_i2_loo_all","max_abs_delta_i2_loo_post","max_abs_delta_tau2_loo_all","max_abs_delta_tau2_loo_post","cook_thresh","n_influential","max_cook","prop_influ_pre","prop_pre_overall","mean_cook_pre","mean_cook_post"
"CD006913_pub3_data",2,1,"Depressive symptoms (short-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,17,15,2,0.117647058823529,0,0,0,0,0,0,0,0,0,0,1.03523998386364,1.04003345264245,1,0.00479346877880915,0.0400334526424515,1.03523998386364,1.04003345264245,1,0.00479346877880915,0.0400334526424515,FALSE,FALSE,FALSE,1,1,0,0.012957841496382,0.0145289671244189,0,0,0,0,0.235294117647059,0,0.000687253740775594,NA,0.117647058823529,2.03114507232626e-05,0.000151466897784608
"CD006913_pub3_data",2,2,"Depressive symptoms (long-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,6,3,3,0.5,0,0,0,0,0,0,0,0,0,0,0.992607454497593,1.19132979421573,0.82786550485451,0.198722339718133,0.363464289361216,0.992607454497593,1.19132979421573,0.82786550485451,0.198722339718133,0.363464289361216,FALSE,FALSE,FALSE,-1,1,-1,0.117794292556908,0.133324690375096,0,0,0,0,0.666666666666667,0,0.0191405518061979,NA,0.5,0.00638244468312571,0.00376639072914833
"CD006913_pub3_data",2,3,"Anxiety (short-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,16,14,2,0.125,0,0,0,0,0,0,0,0,0,0,1.03616529259786,1.04143622331909,1,0.0052709307212262,0.0414362233190873,1.03616529259786,1.04143622331909,1,0.0052709307212262,0.0414362233190873,FALSE,FALSE,FALSE,1,1,0,0.0137593645989826,0.0155427041294078,0,0,0,0,0.25,0,0.000728985813310213,NA,0.125,2.28728417126763e-05,0.000173267057123568
"CD006913_pub3_data",2,4,"Anxiety (long-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,5,2,3,0.6,0,0,0,0,0,0,0,0,0,0,0.98801508755995,1.28699830856456,0.829071157386414,0.298983221004613,0.457927151178149,0.98801508755995,1.28699830856456,0.829071157386414,0.298983221004613,0.457927151178149,FALSE,FALSE,FALSE,-1,1,-1,0.145958497675539,NA,0,NA,0,NA,0.8,0,0.024102761340579,NA,0.6,0.00804201906453362,0.00750323523110023
"CD006913_pub3_data",2,5,"Failure to induce or maintain remission (short-term) - psychotherapy vs care-as-usual (ITT)","binary","RR",TRUE,5,4,1,0.2,74.7974135803299,81.1160864321252,NA,6.31867285179531,NA,0.233958890292945,0.311967762212989,NA,0.0780088719200437,NA,0.873063748206172,0.779222436043931,NA,-0.0938413121622413,NA,1.08997886964405,1.07104552943138,NA,-0.0189333402126717,NA,FALSE,FALSE,NA,-1,-1,NA,0.304389095186807,0.255673045172788,74.7945794471353,20.4591106471799,0.233956933837242,0.220364331881912,0.8,1,1.32586895345183,0,0.2,0.191637285763055,0.511644639699942
"CD006913_pub3_data",2,6,"Failure to induce or maintain remission (short-term) - psychotherapy vs care-as-usual (PP, sensitivity analysis)","binary","RR",TRUE,5,4,1,0.2,56.6763731339732,36.25857130725,NA,-20.4178018267232,NA,0.196183336404147,0.0812120569846952,NA,-0.114971279419452,NA,0.758982917522426,0.644270139639397,NA,-0.114712777883028,NA,0.7875015945523,0.68308828316488,NA,-0.10441331138742,NA,FALSE,FALSE,NA,-1,-1,NA,0.15690152125975,0.150733576341141,51.9085546046064,36.25857130725,0.188954908346931,0.0924460389297098,0.8,0,0.500092633993403,NA,0.2,0.380275582210564,0.169939439972629
"CD006913_pub3_data",2,7,"Failure to induce or maintain remission (long-term) - psychotherapy vs care-asusual  (ITT)","binary","RR",TRUE,6,4,2,0.333333333333333,76.3599075862263,83.976507480266,0,7.61659989403965,83.976507480266,0.0646567299472913,0.121428451265464,0,0.0567717213181725,0.121428451265464,0.922637074054247,0.928351876461441,0.933370783272327,0.00571480240719446,-0.00501890681088568,0.915804563394682,0.90906466525999,0.933370783272327,-0.00673989813469278,-0.0243061180123372,FALSE,FALSE,FALSE,-1,-1,-1,0.0709897036443305,0.11706071116365,71.5740663604863,83.9710689572636,0.0635973710819366,0.121426661266884,0.666666666666667,0,0.390249445942015,NA,0.333333333333333,0.0296485744798003,0.171746100077837
"CD006913_pub3_data",2,8,"Failure to induce or maintain remission (long-term) - psychotherapy vs care-as-usual (PP, sensitivity analysis)","binary","RR",TRUE,6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.804226438602904,0.761096147001557,0.908153783013773,-0.0431302916013473,-0.147057636012217,0.804226438602904,0.761096147001557,0.908153783013773,-0.0431302916013473,-0.147057636012217,TRUE,TRUE,FALSE,-1,-1,-1,0.0430976932753869,0.0331560770795938,0,0.00291534716966918,0,1.81234440191331e-06,0.666666666666667,0,0.538803078581252,NA,0.333333333333333,0.21417012974015,0.159548252708153
"CD006913_pub3_data",2,9,"Disease activity (short-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,15,13,2,0.133333333333333,0,0,0,0,0,0,0,0,0,0,1.09373754415289,1.1087782520824,1,0.015040707929509,0.1087782520824,1.09373754415289,1.1087782520824,1,0.015040707929509,0.1087782520824,FALSE,FALSE,FALSE,1,1,0,0.0589234919907908,0.0696850791475341,0,0,0,0,0.266666666666667,0,0.0118204635083001,NA,0.133333333333333,0.000155187720971407,0.00199934232049408
"CD006913_pub3_data",2,10,"Disease activity (long-term) - psychotherapy vs care-as-usual","binary","RR",TRUE,4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,1.01232878608295,1.02478100712256,1,0.0124522210396074,0.0247810071225552,1.01232878608295,1.02478100712256,1,0.0124522210396074,0.0247810071225552,FALSE,FALSE,FALSE,1,1,0,0.093071026972976,NA,0,NA,0,NA,1,0,0.00943391638415792,NA,0.5,1.69777397497968e-05,0.0086652209680526
"CD006913_pub3_data",2,11,"Number of patients completing program - psychotherapy vs any control, all populations","binary","RR",TRUE,29,27,2,0.0689655172413793,91.375236464245,91.144694507826,0,-0.230541956419017,91.144694507826,0.0318990416518236,0.0394519334375463,0,0.00755289178572273,0.0394519334375463,0.914855108605969,0.906537443839083,0.997975116152604,-0.00831766476688534,-0.0914376723135207,0.985402767961893,0.981594467373755,0.997975116152604,-0.00380830058813797,-0.0163806487788488,TRUE,TRUE,FALSE,-1,-1,-1,0.0739328972778595,0.0794353562357571,91.3621641807182,91.1129021369699,0.0318986607559923,0.039450755593275,0.137931034482759,2,4.02368567915068,0,0.0689655172413793,0.0158676203409929,0.176017303510221
"CD006913_pub3_data",3,1,"Quality of life (short-term) - educational intervention vs care-as-usual, with Xiao","binary","RR",TRUE,15,13,2,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0.979992395904806,0.976937934910365,1,-0.00305446099444184,-0.0230620650896355,0.979992395904806,0.976937934910365,1,-0.00305446099444184,-0.0230620650896355,FALSE,FALSE,FALSE,-1,-1,0,0.0263111429577348,0.0304246712763981,0,0,0,0,0.266666666666667,0,0.0026746735243522,NA,0.133333333333333,7.99965258076738e-06,0.000526698950192826
"CD006913_pub3_data",3,2,"Quality of life (short-term) - educational intervention vs care-as-usual, revised","binary","RR",TRUE,14,12,2,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.978588753808174,0.975052840292683,1,-0.0035359135154901,-0.0249471597073165,0.978588753808174,0.975052840292683,1,-0.0035359135154901,-0.0249471597073165,FALSE,FALSE,FALSE,-1,-1,0,0.0281979888341132,0.0329775769493921,0,0,0,0,0.285714285714286,0,0.0028713147175234,NA,0.142857142857143,9.92589635104706e-06,0.000616326226405885
"CD006913_pub3_data",3,4,"Quality of life (long-term) - educational intervention vs care-as usual","binary","RR",TRUE,9,5,4,0.444444444444444,0,0,0,0,0,0,0,0,0,0,1.06324693224391,1.00864393055527,1.13586215342058,-0.0546030016886414,-0.127218222865306,1.06324693224391,1.00864393055527,1.13586215342058,-0.0546030016886414,-0.127218222865306,FALSE,FALSE,FALSE,1,1,1,0.0427755711479747,0.0715523181917916,0,0,0,0,0.444444444444444,0,0.00354687452146093,NA,0.444444444444444,0.000751792211695963,0.00121650177279341
"CD006913_pub3_data",3,5,"IBDQ (long-term) - educational intervention vs care-as-usual","binary","RR",TRUE,6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1.10121179894636,1.01745588655684,1.29271701010007,-0.0837559123895275,-0.275261123543233,1.10121179894636,1.01745588655684,1.29271701010007,-0.0837559123895275,-0.275261123543233,FALSE,FALSE,FALSE,1,1,1,0.0801377589408816,0.0958298420858308,0,0,0,0,0.666666666666667,0,0.00749894969618632,NA,0.333333333333333,0.00158871883823416,0.00274899372227842
"CD006913_pub3_data",3,8,"Quality of life (short-term), by comorbidity - educational intervention vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,FALSE,FALSE,NA,-1,-1,NA,0.0326745166407069,0.0356379724692132,0,0,0,0,0.333333333333333,0,0.00332501673780159,NA,0.0833333333333333,1.98449628606639e-05,0.000669240353989177
"CD006913_pub3_data",3,9,"Quality of life (short-term), by type of therapy - educational intervention vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,FALSE,FALSE,NA,-1,-1,NA,0.0326745166407069,0.0356379724692132,0,0,0,0,0.333333333333333,0,0.00332501673780159,NA,0.0833333333333333,1.98449628606637e-05,0.000669240353989177
"CD006913_pub3_data",3,10,"Quality of life (long-term), by type of therapy - educational intervention vs care-as-usual","binary","RR",TRUE,7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.07814301862329,1.00381058841033,1.18629791922817,-0.0743324302129611,-0.182487330817836,1.07814301862329,1.00381058841033,1.18629791922817,-0.0743324302129611,-0.182487330817836,FALSE,FALSE,FALSE,1,1,1,0.0374299402263996,0.0101624468216199,0,0,0,0,0.571428571428571,0,0.00220269536665068,NA,0.428571428571429,0.00119142899515029,0.000269054695999003
"CD006913_pub3_data",3,11,"Quality of life (short-time), by therapy intensity - educational intervention vs care-as-usual","binary","RR",TRUE,10,9,1,0.1,0,0,NA,0,NA,0,0,NA,0,NA,1.01569679123041,1.01744862437968,NA,0.00175183314926231,NA,1.01569679123041,1.01744862437968,NA,0.00175183314926231,NA,FALSE,FALSE,NA,1,1,NA,0.0333205105650223,0.0378521992085958,0,0,0,0,0.4,0,0.00264060106581806,NA,0.1,7.52614779877759e-06,0.000477055303024124
"CD006913_pub3_data",3,12,"Quality of life (long-term), by therapy intensity - educational intervention vs care-as-usual","binary","RR",TRUE,6,3,3,0.5,0,0,0,0,0,0,0,0,0,0,1.10051120729191,1.02141794667348,1.18629791922817,-0.079093260618424,-0.164879972554681,1.10051120729191,1.02141794667348,1.18629791922817,-0.079093260618424,-0.164879972554681,FALSE,FALSE,FALSE,1,1,1,0.041298091785984,0.0112965597291932,0,0,0,0,0.666666666666667,0,0.00221482262167924,NA,0.5,0.0012583502299002,0.000359254178694759
"CD006913_pub3_data",3,13,"Quality of life (short-term), by mode of application - educational intervention vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,FALSE,FALSE,NA,-1,-1,NA,0.0326745166407069,0.0356379724692132,0,0,0,0,0.333333333333333,0,0.00332501673780159,NA,0.0833333333333333,1.98449628606638e-05,0.000669240353989177
"CD006913_pub3_data",3,14,"Quality of life (short-term), by training of provider - educational intervention vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,0.972170826027059,0.969691207575298,NA,-0.00247961845176081,NA,FALSE,FALSE,NA,-1,-1,NA,0.0326745166407069,0.0356379724692132,0,0,0,0,0.333333333333333,0,0.00332501673780159,NA,0.0833333333333333,1.98449628606637e-05,0.000669240353989177
"CD006913_pub3_data",4,1,"Depressive symptoms (short-term) - educational intervention vs care-as-usual","binary","RR",TRUE,8,6,2,0.25,0,0,0,0,0,0,0,0,0,0,1.02290755503142,1.03073281418979,1,0.0078252591583754,0.0307328141897933,1.02290755503142,1.03073281418979,1,0.0078252591583754,0.0307328141897933,FALSE,FALSE,FALSE,1,1,0,0.0142610616700158,0.018577092161689,0,0,0,0,0.5,0,0.000399144959297174,NA,0.25,2.1542660895705e-05,0.000102183805007732
"CD006913_pub3_data",4,3,"Anxiety (short-term) - educational intervention vs care-as-usual","binary","RR",TRUE,7,5,2,0.285714285714286,0,0,0,0,0,0,0,0,0,0,1.02326419898924,1.03281055025995,1,0.00954635127071257,0.0328105502599498,1.02326419898924,1.03281055025995,1,0.00954635127071257,0.0328105502599498,FALSE,FALSE,FALSE,1,1,0,0.0165575042935757,0.0227055161901037,0,0,0,0,0.571428571428571,0,0.000471677598028299,NA,0.285714285714286,2.64501995836834e-05,0.000145577287198451
"CD006913_pub3_data",4,7,"Failure to induce or maintain remission (long-term) (ITT) - educational intervention vs care-as-usual","binary","RR",TRUE,4,3,1,0.25,68.0645629423729,70.4227040521495,NA,2.35814110977662,NA,0.0130338173201273,0.0313810174652776,NA,0.0183472001451504,NA,0.977040780295602,0.984435600442013,NA,0.00739482014641157,NA,0.981616191699681,0.910773153698866,NA,-0.0708430380008145,NA,FALSE,FALSE,NA,-1,-1,NA,0.0369956040028776,0.108014070783366,68.0645629423729,70.4227040521495,0.0183472001451504,0.0525627784301313,1,0,0.252748155930668,NA,0.25,0.0104029651192237,0.140728713400481
"CD006913_pub3_data",4,8,"Failure to induce or maintain remission (long-term) (PP, sensitivity analysis) - educational intervention vs care-as-usual","binary","RR",TRUE,4,3,1,0.25,57.1249006459062,67.246054171274,NA,10.1211535253678,NA,0.0195585044790951,0.0520138875208126,NA,0.0324553830417175,NA,0.947336888082444,0.954275163528205,NA,0.00693827544576087,NA,0.930776498326601,0.858581860889056,NA,-0.0721946374375458,NA,FALSE,FALSE,NA,-1,-1,NA,0.0731554155636145,0.197721605315876,57.1222401914591,20.6198078661641,0.0324553830417175,0.171262889067718,1,0,0.584506387398193,NA,0.25,0.00562514605083624,0.263869051347443
"CD006913_pub3_data",4,9,"Disease activity (short-term) - educational intervention vs care-as-usual","binary","RR",TRUE,13,11,2,0.153846153846154,0,0,0,0,0,0,0,0,0,0,1.0259738255803,1.0307612048127,1,0.00478737923240136,0.0307612048127017,1.0259738255803,1.0307612048127,1,0.00478737923240136,0.0307612048127017,FALSE,FALSE,FALSE,1,1,0,0.0360918602035394,0.0441523421789789,0,0,0,0,0.307692307692308,0,0.00396595898216458,NA,0.153846153846154,1.51088394112076e-05,0.00147101634401121
"CD006913_pub3_data",4,10,"Disease activity (long-term) - educational intervention vs care-as-usual","binary","RR",TRUE,4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,1.01232878608295,1.02478100712256,1,0.0124522210396074,0.0247810071225552,1.01232878608295,1.02478100712256,1,0.0124522210396074,0.0247810071225552,FALSE,FALSE,FALSE,1,1,0,0.093071026972976,NA,0,NA,0,NA,1,0,0.00943391638415792,NA,0.5,1.69777397497968e-05,0.0086652209680526
"CD006913_pub3_data",4,13,"Number of patients completing program","binary","RR",TRUE,26,23,3,0.115384615384615,28.6371884862301,20.2519334501755,85.7720044938438,-8.3852550360546,-65.5200710436683,0.00086002394931899,0.000508749287445733,0.0383999467520256,-0.000351274661873257,-0.0378911974645799,0.973620510615385,0.970834793994926,0.975401598506406,-0.00278571662045857,-0.00456680451147951,0.963662225731996,0.962212798791282,1.00380767689139,-0.00144942694071426,-0.0415948781001059,TRUE,TRUE,FALSE,-1,-1,-1,0.00768420735335551,0.00886986113610688,28.6371884862301,20.1874776203595,0.00086002394931899,0.000506770046088743,0.153846153846154,1,0.39017103937121,0,0.115384615384615,0.063545318281481,0.0430284873700666
"CD006913_pub3_data",5,1,"Quality of life (short-term) - relaxation techniques vs care-as-usual, with You","binary","RR",TRUE,15,13,2,0.133333333333333,0,0,0,0,0,0,0,0,0,0,1.01629721747205,1.018831030471,1,0.00253381299894251,0.0188310304709969,1.01629721747205,1.018831030471,1,0.00253381299894251,0.0188310304709969,FALSE,FALSE,FALSE,1,1,0,0.0212270097926219,0.0250993366918748,0,0,0,0,0.266666666666667,0,0.0016321124326367,NA,0.133333333333333,5.10420428365598e-06,0.000282700172030215
"CD006913_pub3_data",5,2,"Quality of life (short-term) - relaxation techniques vs care-as-usual, revised","binary","RR",TRUE,14,12,2,0.142857142857143,0,0,0,0,0,0,0,0,0,0,1.01746591920929,1.02040897034971,1,0.00294305114042026,0.0204089703497057,1.01746591920929,1.02040897034971,1,0.00294305114042026,0.0204089703497057,FALSE,FALSE,FALSE,1,1,0,0.0229922625431627,0.0275968294129201,0,0,0,0,0.285714285714286,0,0.00178065590948114,NA,0.142857142857143,6.33633747352562e-06,0.000330823031055716
"CD006913_pub3_data",5,4,"Quality of life (long-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0.944665581740348,1.04659559593135,0.823752964215188,0.101930014191002,0.222842631716162,0.944665581740348,1.04659559593135,0.823752964215188,0.101930014191002,0.222842631716162,FALSE,FALSE,FALSE,-1,1,-1,0.0861670609303001,0.109084095428378,0,0,0,0,0.571428571428571,0,0.0135885343078117,NA,0.428571428571429,0.00463666131630882,0.00254825623855853
"CD006913_pub3_data",5,8,"Quality of life (short-term), by comorbidity - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,FALSE,FALSE,NA,1,1,NA,0.0272953221182444,0.0302631233150576,0,0,0,0,0.333333333333333,0,0.00213789487186806,NA,0.0833333333333333,7.46238355634596e-06,0.000304489378299475
"CD006913_pub3_data",5,9,"Quality of life (long-term), by comorbidity - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,3,2,0.4,0,0,0,0,0,0,0,0,0,0,0.917912080929113,1.05305594527018,0.746388313357213,0.135143864341069,0.306667631912968,0.917912080929113,1.05305594527018,0.746388313357213,0.135143864341069,0.306667631912968,FALSE,FALSE,FALSE,-1,1,-1,0.121680591327995,0.042291589258296,0,0,0,0,0.8,0,0.0196450280503018,NA,0.4,0.010110097414094,0.00177488502427584
"CD006913_pub3_data",5,10,"Quality of life (short-term), by type of therapy - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,FALSE,FALSE,NA,1,1,NA,0.0272953221182444,0.0302631233150576,0,0,0,0,0.333333333333333,0,0.00213789487186806,NA,0.0833333333333333,7.46238355634593e-06,0.000304489378299475
"CD006913_pub3_data",5,11,"Quality of life (long-term), by type of therapy - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,3,2,0.4,0,0,0,0,0,0,0,0,0,0,0.917912080929113,1.05305594527018,0.746388313357213,0.135143864341069,0.306667631912968,0.917912080929113,1.05305594527018,0.746388313357213,0.135143864341069,0.306667631912968,FALSE,FALSE,FALSE,-1,1,-1,0.121680591327995,0.042291589258296,0,0,0,0,0.8,0,0.0196450280503018,NA,0.4,0.010110097414094,0.00177488502427584
"CD006913_pub3_data",5,12,"Quality of life (short-term), by therapy intensity - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,FALSE,FALSE,NA,1,1,NA,0.0272953221182444,0.0302631233150576,0,0,0,0,0.333333333333333,0,0.00213789487186806,NA,0.0833333333333333,7.46238355634583e-06,0.000304489378299475
"CD006913_pub3_data",5,13,"Quality of life (long-term), by therapy intensity - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,3,2,0.4,0,0,0,0,0,0,0,0,0,0,0.917912080929113,1.05305594527018,0.746388313357213,0.135143864341069,0.306667631912968,0.917912080929113,1.05305594527018,0.746388313357213,0.135143864341069,0.306667631912968,FALSE,FALSE,FALSE,-1,1,-1,0.121680591327995,0.042291589258296,0,0,0,0,0.8,0,0.0196450280503018,NA,0.4,0.010110097414094,0.00177488502427584
"CD006913_pub3_data",5,14,"Quality of life (short-term), by mode of application - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,FALSE,FALSE,NA,1,1,NA,0.0272953221182444,0.0302631233150576,0,0,0,0,0.333333333333333,0,0.00213789487186806,NA,0.0833333333333333,7.46238355634583e-06,0.000304489378299475
"CD006913_pub3_data",5,15,"Quality of life (short-term), by training of provider - relaxation techniques vs care-as-usual","binary","RR",TRUE,12,11,1,0.0833333333333333,0,0,NA,0,NA,0,0,NA,0,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,1.01748499971063,1.01907762034296,NA,0.00159262063233112,NA,FALSE,FALSE,NA,1,1,NA,0.0272953221182444,0.0302631233150576,0,0,0,0,0.333333333333333,0,0.00213789487186806,NA,0.0833333333333333,7.46238355634579e-06,0.000304489378299475
"CD006913_pub3_data",6,1,"Depressive symptoms (short-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,8,6,2,0.25,0,0,0,0,0,0,0,0,0,0,1.01665978757421,1.02229044541601,1,0.00563065784179972,0.0222904454160111,1.01665978757421,1.02229044541601,1,0.00563065784179972,0.0222904454160111,FALSE,FALSE,FALSE,1,1,0,0.0109349790782325,0.0142605146036001,0,0,0,0,0.5,0,0.000237968368495355,NA,0.25,1.13921234579922e-05,7.38163629132676e-05
"CD006913_pub3_data",6,3,"Anxiety (short-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,9,7,2,0.222222222222222,0,0,0,0,0,0,0,0,0,0,1.01906317862627,1.02458994968127,1,0.00552677105499155,0.0245899496812652,1.01906317862627,1.02458994968127,1,0.00552677105499155,0.0245899496812652,FALSE,FALSE,FALSE,1,1,0,0.00929806440524872,0.0115412889884705,0,0,0,0,0.444444444444444,0,0.000192371322451592,NA,0.222222222222222,1.281319647719e-05,5.57037600495129e-05
"CD006913_pub3_data",6,5,"Failure to induce and maintain remission (short-term) (ITT) - relaxation techniques vs care-as-usual","binary","RR",TRUE,4,3,1,0.25,70.156448677712,72.889307985316,NA,2.73285930760393,NA,0.300671094744924,0.346238650118032,NA,0.0455675553731079,NA,0.754782628832255,0.623052783743883,NA,-0.131729845088372,NA,0.864736328857553,0.775200438484202,NA,-0.0895358903733515,NA,FALSE,FALSE,NA,-1,-1,NA,0.221509497890453,0.211570449056611,20.8269754017847,72.889307985316,0.187081032498446,0.348904582854558,1,0,0.607683986808748,NA,0.25,0.337583103595645,0.368461888912125
"CD006913_pub3_data",6,6,"Failure to induce or maintain remission (short-term) (PP, sensitivity analysis) - relaxation techniques vs. care-as-usual","binary","RR",TRUE,4,3,1,0.25,64.4698418187286,17.3328436461268,NA,-47.1369981726018,NA,0.337519823885865,0.0383792667459641,NA,-0.299140557139901,NA,0.70604601594459,0.526886889100775,NA,-0.179159126843815,NA,0.710377556021994,0.531107118383245,NA,-0.179270437638749,NA,FALSE,TRUE,NA,-1,-1,NA,0.200324967238195,0.13337294338324,47.1369981726018,38.2136206203803,0.299140557139901,0.171725539521972,1,0,0.653058501471478,NA,0.25,0.653058501471478,0.192727705121541
"CD006913_pub3_data",6,7,"Failure to induce or maintain remission (long-term) (ITT) - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,3,2,0.4,4.78584122573996,0.00543852300233998,0,-4.78040270273762,0.00543852300233998,0.00105935886535474,1.7899985797236e-06,0,-0.00105756886677501,1.7899985797236e-06,0.851647370409916,0.814628719732246,0.933370783272327,-0.0370186506776705,-0.118742063540081,0.851031177560921,0.814629980634595,0.933370783272327,-0.036401196926325,-0.118740802637731,TRUE,TRUE,FALSE,-1,-1,-1,0.0404417561953857,0.0779998320952829,11.2239998374356,58.2627655644571,0.0025820632598164,0.0939077410277945,0.8,0,0.679750971689274,NA,0.4,0.344388705974029,0.212140012307795
"CD006913_pub3_data",6,8,"Failure to induce or maintain remission (long-term) (PP, sensitivity analysis) - relaxation techniques vs care-as-usual","binary","RR",TRUE,5,3,2,0.4,0,0,0,0,0,0,0,0,0,0,0.796389213785573,0.747154383349535,0.908153783013773,-0.0492348304360384,-0.160999399664238,0.796389213785573,0.747154383349535,0.908153783013773,-0.0492348304360384,-0.160999399664238,TRUE,TRUE,FALSE,-1,-1,-1,0.0416232162877631,0.116866391586844,0.875372791012214,10.3287062663127,0.000694627464735873,0.00696506384416396,0.8,0,0.543616195616702,NA,0.4,0.274771784368815,0.143979933396048
"CD006913_pub3_data",6,9,"Disease activity (short-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,11,9,2,0.181818181818182,0,0,0,0,0,0,0,0,0,0,1.06294124942055,1.07724598095325,1,0.014304731532701,0.0772459809532509,1.06294124942055,1.07724598095325,1,0.014304731532701,0.0772459809532509,FALSE,FALSE,FALSE,1,1,0,0.0821248928471215,0.101135961128082,0,0,0,0,0.363636363636364,0,0.0183474501266734,NA,0.181818181818182,0.000102984025754265,0.00400657833285113
"CD006913_pub3_data",6,10,"Disease activity (long-term) - relaxation techniques vs care-as-usual","binary","RR",TRUE,4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,1.01232878608295,1.02478100712256,1,0.0124522210396074,0.0247810071225552,1.01232878608295,1.02478100712256,1,0.0124522210396074,0.0247810071225552,FALSE,FALSE,FALSE,1,1,0,0.093071026972976,NA,0,NA,0,NA,1,0,0.00943391638415792,NA,0.5,1.69777397497968e-05,0.0086652209680526
"CD006919_pub5_data",1,1,"Live birth/ongoing pregnancies primary analysis","binary","RR",TRUE,5,2,3,0.6,0.000514080505405591,0,0.000137423102763672,-0.000514080505405591,-0.000137423102763672,1.75037513510264e-06,0,3.55077998224074e-07,-1.75037513510264e-06,-3.55077998224074e-07,1.28800274863321,0.832509279899587,1.3993173513718,-0.455493468733624,-0.566808071472212,1.28800262725492,0.832509279899587,1.39931705153705,-0.455493347355338,-0.566807771637464,FALSE,FALSE,FALSE,1,-1,1,0.0936980616002989,NA,0.000514080505405591,NA,1.75037513510264e-06,NA,0.8,0,0.106471714640704,NA,0.6,0.0355800109648458,0.0299754938943871
