"cutoff","outcome_category","n_analyses","prop_delta_i2_gt0","prop_abs_delta_i2_le_5","prop_abs_delta_i2_le_10","median_delta_i2","mean_delta_i2","prop_sig_change","prop_sign_flip"
2008,"response",69,0.347826086956522,0.405797101449275,0.550724637681159,0,-11.5889730964821,0.101449275362319,0.0434782608695652
2010,"adverse_events",408,0.27455919395466,0.584382871536524,0.727959697732998,0,-1.61405675413134,0.163727959697733,0.0780856423173804
2010,"biomarker",109,0.0642201834862385,0.917431192660551,0.990825688073395,0,-0.382022927129167,0.0458715596330275,0.275229357798165
2010,"cost",13,0,1,1,0,0,0,0.0769230769230769
2010,"function_score",92,0.0449438202247191,0.898876404494382,0.910112359550562,0,-2.34882769250203,0.0786516853932584,0.235955056179775
2010,"length_of_stay",58,0.0689655172413793,1,1,0,0.148310593044376,0.0172413793103448,0.137931034482759
2010,"mortality",306,0.184563758389262,0.721476510067114,0.781879194630873,0,-1.99605655706436,0.0771812080536913,0.194630872483221
2010,"other",2185,0.189139438564197,0.74873446847676,0.807179015186378,0,-1.31765522419957,0.0878969167050161,0.138978370915785
2010,"pain",94,0.180851063829787,0.787234042553192,0.925531914893617,0,0.569953218430437,0.106382978723404,0.159574468085106
2010,"quality_of_life",135,0.0148148148148148,0.992592592592593,0.992592592592593,0,-0.457665277957779,0,0.155555555555556
2010,"relapse",23,0.0869565217391304,0.695652173913043,0.782608695652174,0,-10.4094237081953,0.0869565217391304,0.0869565217391304
2010,"response",74,0.405405405405405,0.418918918918919,0.594594594594595,0,-6.01250622093512,0.148648648648649,0.0405405405405405
2012,"adverse_events",441,0.280373831775701,0.595794392523365,0.712616822429907,0,-0.813962194572241,0.142523364485981,0.128504672897196
2012,"biomarker",77,0.116883116883117,0.948051948051948,1,0,0.174489298734077,0.0649350649350649,0.155844155844156
2012,"cost",12,0,1,1,0,0,0,0.166666666666667
2012,"function_score",112,0.0458715596330275,0.908256880733945,0.926605504587156,0,-1.80968683905753,0.0825688073394495,0.247706422018349
2012,"length_of_stay",58,0.0689655172413793,0.982758620689655,0.982758620689655,0,0.35454709463306,0,0.103448275862069
2012,"mortality",306,0.184563758389262,0.721476510067114,0.768456375838926,0,-1.50711243075523,0.0671140939597315,0.191275167785235
2012,"other",2132,0.186704384724187,0.746346063177746,0.804337576614804,0,-1.49511832124684,0.0947666195190948,0.149457802923149
2012,"pain",99,0.242424242424242,0.808080808080808,0.878787878787879,0,1.13280135152905,0.151515151515152,0.131313131313131
2012,"quality_of_life",156,0.0256410256410256,0.987179487179487,0.993589743589744,0,-0.351574600603005,0,0.217948717948718
2012,"relapse",27,0.111111111111111,0.62962962962963,0.703703703703704,0,-7.62291127060053,0.148148148148148,0.111111111111111
2012,"response",82,0.402439024390244,0.414634146341463,0.536585365853659,0,-8.52670195934732,0.146341463414634,0.0609756097560976
2014,"adverse_events",454,0.268181818181818,0.613636363636364,0.718181818181818,0,-0.328786148989245,0.170454545454545,0.159090909090909
2014,"biomarker",82,0.0731707317073171,0.951219512195122,0.975609756097561,0,-0.495856405391561,0.0121951219512195,0.170731707317073
2014,"cost",14,0,1,1,0,0,0,0.0714285714285714
2014,"function_score",111,0.036036036036036,0.927927927927928,0.936936936936937,0,-1.07188985324774,0.0720720720720721,0.279279279279279
2014,"length_of_stay",59,0.0847457627118644,0.983050847457627,0.983050847457627,0,0.362971035251984,0,0.23728813559322
2014,"mortality",286,0.172043010752688,0.727598566308244,0.802867383512545,0,-2.08675038801757,0.0788530465949821,0.164874551971326
2014,"other",2091,0.160019221528111,0.748678519942335,0.803459875060067,0,-2.40848389473481,0.0999519461797213,0.153772224891879
2014,"pain",104,0.298076923076923,0.769230769230769,0.855769230769231,0,0.719274904427517,0.105769230769231,0.115384615384615
2014,"quality_of_life",161,0.0186335403726708,0.987577639751553,0.993788819875776,0,-0.37043447864662,0,0.173913043478261
2014,"relapse",38,0.315789473684211,0.552631578947368,0.684210526315789,0,-4.1904392776281,0.210526315789474,0.105263157894737
2014,"response",73,0.397260273972603,0.315068493150685,0.438356164383562,0,-7.83867886519942,0.123287671232877,0.0958904109589041
2016,"adverse_events",420,0.28009828009828,0.601965601965602,0.69041769041769,0,-0.698646191287945,0.184275184275184,0.174447174447174
2016,"biomarker",85,0.0705882352941176,0.929411764705882,0.941176470588235,0,0.313086363993713,0.0470588235294118,0.176470588235294
2016,"cost",12,0,1,1,0,0,0,0.0833333333333333
2016,"function_score",119,0.0588235294117647,0.848739495798319,0.857142857142857,0,-1.49325077893126,0.117647058823529,0.294117647058824
2016,"length_of_stay",56,0.0535714285714286,1,1,0,0.0267636624236704,0,0.214285714285714
2016,"mortality",266,0.158914728682171,0.686046511627907,0.751937984496124,0,-2.3789333001262,0.0891472868217054,0.178294573643411
2016,"other",1925,0.145691906005222,0.746736292428198,0.78798955613577,0,-2.93440648974379,0.11331592689295,0.169712793733681
2016,"pain",111,0.261261261261261,0.792792792792793,0.882882882882883,0,-1.07504694243222,0.117117117117117,0.135135135135135
2016,"quality_of_life",141,0.0212765957446809,0.985815602836879,0.99290780141844,0,-0.422925413217981,0,0.234042553191489
2016,"relapse",30,0.233333333333333,0.433333333333333,0.5,0,-13.1536758282197,0.4,0.166666666666667
2016,"response",71,0.295774647887324,0.450704225352113,0.549295774647887,0,-6.30564548558161,0.197183098591549,0.0845070422535211
2018,"adverse_events",386,0.254010695187166,0.596256684491979,0.689839572192513,0,-1.59061124128259,0.200534759358289,0.149732620320856
2018,"biomarker",71,0.0422535211267606,0.929577464788732,0.943661971830986,0,-0.160065069024244,0.0563380281690141,0.126760563380282
2018,"cost",13,0,1,1,0,0,0,0.307692307692308
2018,"function_score",97,0.0618556701030928,0.793814432989691,0.824742268041237,0,-3.02635153819379,0.123711340206186,0.298969072164948
2018,"length_of_stay",46,0.0434782608695652,0.956521739130435,0.978260869565217,0,-1.77686774833231,0,0.173913043478261
2018,"mortality",255,0.161943319838057,0.692307692307692,0.748987854251012,0,-1.03513842721305,0.0769230769230769,0.222672064777328
2018,"other",1676,0.136879856545129,0.767483562462642,0.805140466228332,0,-2.4689980532278,0.108786610878661,0.188284518828452
2018,"pain",105,0.219047619047619,0.857142857142857,0.876190476190476,0,-3.51198792576844,0.180952380952381,0.114285714285714
2018,"quality_of_life",117,0.0256410256410256,0.982905982905983,0.991452991452991,0,-0.51225634269735,0,0.153846153846154
2018,"relapse",27,0.37037037037037,0.333333333333333,0.37037037037037,0,-2.8415165767842,0.407407407407407,0.111111111111111
2018,"response",80,0.325,0.5125,0.6125,0,-4.97719640782431,0.175,0.1375
2020,"adverse_events",304,0.23489932885906,0.587248322147651,0.691275167785235,0,-3.22709949124949,0.238255033557047,0.161073825503356
2020,"biomarker",63,0.0158730158730159,0.936507936507937,0.936507936507937,0,-0.823728949598907,0.0793650793650794,0.301587301587302
2020,"cost",7,0,1,1,0,0,0,0.571428571428571
2020,"function_score",73,0.0684931506849315,0.808219178082192,0.821917808219178,0,-2.2882651999353,0.10958904109589,0.232876712328767
2020,"length_of_stay",33,0.0606060606060606,0.939393939393939,0.939393939393939,0,-3.79685576821401,0.0303030303030303,0.242424242424242
2020,"mortality",196,0.183246073298429,0.691099476439791,0.743455497382199,0,-2.16781347229671,0.0785340314136126,0.235602094240838
2020,"other",1252,0.113782051282051,0.782051282051282,0.815705128205128,0,-3.59214867903341,0.114583333333333,0.204326923076923
2020,"pain",108,0.111111111111111,0.777777777777778,0.824074074074074,0,-7.14525126587119,0.138888888888889,0.12037037037037
2020,"quality_of_life",111,0,0.972972972972973,0.981981981981982,0,-0.811895174620964,0.00900900900900901,0.216216216216216
2020,"relapse",26,0.346153846153846,0.346153846153846,0.384615384615385,0,-1.21055565904116,0.423076923076923,0.153846153846154
2020,"response",58,0.362068965517241,0.413793103448276,0.603448275862069,0,0.709011692607028,0.0862068965517241,0.155172413793103
2022,"adverse_events",129,0.21259842519685,0.535433070866142,0.606299212598425,0,-7.47665141742025,0.220472440944882,0.188976377952756
2022,"biomarker",9,0,0.888888888888889,0.888888888888889,0,-2.86645544491745,0.111111111111111,0.111111111111111
2022,"cost",2,0,1,1,0,0,0,0.5
2022,"function_score",33,0.0303030303030303,0.727272727272727,0.727272727272727,-2.37199607956449e-06,-5.62283282617008,0.121212121212121,0.181818181818182
2022,"length_of_stay",15,0,0.933333333333333,0.933333333333333,0,-5.37519613703293,0,0.133333333333333
2022,"mortality",111,0.145454545454545,0.709090909090909,0.745454545454545,0,-0.765663560151281,0.0636363636363636,0.218181818181818
2022,"other",556,0.12972972972973,0.720720720720721,0.763963963963964,0,-4.23508714987174,0.127927927927928,0.25045045045045
2022,"pain",50,0.18,0.58,0.62,0,-15.705375365566,0.22,0.14
2022,"quality_of_life",56,0,0.928571428571429,0.928571428571429,0,-3.51594225345478,0,0.232142857142857
2022,"relapse",16,0.1875,0.3125,0.4375,-4.89916002670322,-10.3178593447772,0.4375,0
2022,"response",21,0.380952380952381,0.476190476190476,0.523809523809524,0,-5.48630839307501,0.0952380952380952,0.0952380952380952
2024,"adverse_events",12,0,0.454545454545455,0.454545454545455,-22.8548792259918,-21.3016164416828,0.272727272727273,0.181818181818182
2024,"function_score",6,0.833333333333333,0.166666666666667,0.166666666666667,72.1794894192869,53.5120558123753,0,0
2024,"length_of_stay",1,0,1,1,0,0,0,1
2024,"mortality",18,0.111111111111111,0.611111111111111,0.611111111111111,0,-5.45461185224942,0,0.277777777777778
2024,"other",78,0.166666666666667,0.58974358974359,0.641025641025641,0,-5.6574709960744,0.192307692307692,0.179487179487179
2024,"pain",1,0,0,0,-37.9854100446852,-37.9854100446852,0,1
2024,"quality_of_life",1,0,1,1,-2.73473278131919e-05,-2.73473278131919e-05,0,0
2024,"relapse",5,1,0,0,35.9836240633474,35.0111596712881,1,0
2024,"response",2,0.5,0.5,0.5,11.8336187953209,11.8336187953209,0.5,0
