"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
6,4,"Proportion of infants with persistent seizures and/or requiring ASM at discharge",NA,"SUBGROUP_AND_OVERALL","Solanki 2015",2015,0,0,0,0,6,35,0,0,0,36,0,0,0,13.361111,0.780937,228.596312,NA,"High risk","<p>There is no information on allocation concealment and baseline characteristics suggest a mismatch between the two groups despite randomisation.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Since the outcome is a subjective one and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group. The authors have given details of the seizure definition used and who diagnosed the seizures.</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
7,1,"Proportion of infants who achieve seizure control after the first loading dose of ASM",NA,"SUBGROUP_AND_OVERALL","Soul 2021",2021,0,0,0,0,8,27,0,0,5,16,0,0,0,0.948148,0.373853,2.404649,NA,"Low risk","<p>Triple-masked, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Double-blinded study and neither the participants nor the treating physicians were aware of the allocation</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Triple-masked trial</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk of bias across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
7,4,"Seizure burden during hospitalisation",NA,"SUBGROUP_AND_OVERALL","Soul 2021",2021,0,0,3.1,2.8,0,27,1.2,1.8,0,16,0,0,0,1.9,0.524013,3.275987,NA,"Low risk","<p>Triple-masked, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Double-blinded study and neither the participants nor the treating physicians were aware of the allocation</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>aEEG was utilised to detect seizures which is a reliable method when compared to clinical diagnosis of seizures</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Some concerns","<p>Some concerns in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
7,6,"Hypotension  requiring volume or inotropes",NA,"SUBGROUP_AND_OVERALL","Soul 2021",2021,0,0,0,0,0,27,0,0,0,16,0,0,NA,NA,NA,NA,NA,"Low risk","<p>Triple-masked, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Double-blinded study and neither the participants nor the treating physicians were aware of the allocation</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Triple-masked trial</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk of bias across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
8,1,"Proportion of infants who achieve seizure control after the maximal loading dose of ASM",NA,"SUBGROUP_AND_OVERALL","Boylan 2004",2004,0,0,0,0,3,5,0,0,0,6,0,0,0,8.166667,0.519339,128.421808,NA,"Some concerns","<p>No information on allocation concealment, but baseline characteristics do not show any differences between the two groups.</p>","Low risk","<p>Though there is no information on whether the allocation was blinded to participants or treating physicians, there were no significant deviations outside the trial context. Analysis was also as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>aEEG was utilised to detect seizures which is a reliable method when compared to clinical diagnosis of seizures.</p>","Some concerns","<p>A trial protocol is not available for assessment</p>","High risk","<p>Some concerns in more than one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
8,4,"Neurodevelopmental disability at 12 months' corrected age",NA,"SUBGROUP_AND_OVERALL","Boylan 2004",2004,0,0,0,0,3,5,0,0,3,5,0,0,0,1,0.363447,2.751431,NA,"Some concerns","<p>No information on allocation concealment, but baseline characteristics do not show any differences between the two groups.</p>","Low risk","<p>Though there is no information on whether the allocation was blinded to participants or treating physicians, there were no significant deviations outside the trial context. Analysis was also as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Some concerns","<p>A trial protocol is not available for assessment</p>","High risk","<p>Some concerns in more than one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
9,1,"Proportion of infants with repeat seizure before hospital discharge",NA,"SUBGROUP_AND_OVERALL","Jindal 2021",2021,0,0,0,0,40,109,0,0,53,112,0,0,79.876652,0.775489,0.566168,1.0622,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","High risk","<p>Diagnosis of seizures was based on clinical assessment and not EEG. Hence, there is a likelihood that assessment might have been influenced by knowledge of allocation. There is no clear definition for different seizure types, how it was differentiated from non-epiletic events and how it was assesed and by whom.&nbsp;</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
9,1,"Proportion of infants with repeat seizure before hospital discharge",NA,"SUBGROUP_AND_OVERALL","Saxena 2016",2016,0,0,0,0,9,77,0,0,13,75,0,0,20.123348,0.674326,0.306599,1.483095,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Double-blinded study and neither the participants nor the treating physicians were aware of the allocation.</p>","Low risk","<p>Data reasonably complete for all the included patients till hospital discharge,Though many of the enrolled patients were lost to follow up, it was balanced between the two groups. Hence, it seems that the result is not biased as reasons for lost to follow up does not differ significantly between the groups.</p>","High risk","<p>Diagnosis of seizures was based on clinical assessment and not EEG. Hence, there is a likelihood that assessment might have been influenced by knowledge of allocation. There is no clear definition for different seizure types, how it was differentiated from non-epiletic events and how it was assesed and by whom.&nbsp;</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
9,4,"Neurodevelopmental disability at 18 to 24 months' corrected age",NA,"SUBGROUP_AND_OVERALL","Saxena 2016",2016,0,0,0,0,2,57,0,0,2,51,0,0,0,0.894737,0.130754,6.122593,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Double-blinded study and neither the participants nor the treating physicians were aware of the allocation.</p>","Low risk","<p>Though many of the enrolled patients were lost to follow up, it was balanced between the two groups. Hence, it seems that the result is not biased as reasons for lost to follow up does not differ significantly between the groups.&nbsp;</p>","Low risk","<p>It was a double blinded RCT and hence the outcome assessors are blinded to allocation</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
9,6,"Shock requiring volume or inotropes",NA,"SUBGROUP_AND_OVERALL","Jindal 2021",2021,0,0,0,0,42,109,0,0,56,112,0,0,63.752195,0.770642,0.570413,1.041158,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
9,6,"Shock requiring volume or inotropes",NA,"SUBGROUP_AND_OVERALL","Saxena 2016",2016,0,0,0,0,31,77,0,0,31,75,0,0,36.247805,0.974026,0.66407,1.428654,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Double-blinded study and neither the participants nor the treating physicians were aware of the allocation.</p>","Low risk","<p>Data reasonably complete for all the included patients till hospital discharge,</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group,&nbsp;</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
10,1,"Seizure burden during hospitalisation",NA,"SUBGROUP_AND_OVERALL","Srinivasakumar 2015",2015,0,0,449,1450,0,20,2226,5107,0,15,0,0,99.434224,-1777,-4438.432104,884.432104,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Being an objective outcome (EEG used), it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
10,1,"Seizure burden during hospitalisation",NA,"SUBGROUP_AND_OVERALL","Van Rooji 2010",2010,0,0,11760,20400,0,19,30180,65040,0,14,0,0,0.565776,-18420,-53702.640771,16862.640771,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.&nbsp;</p>","Low risk","<p>Though 9 out of 42 patients randomised were excluded, the reasons for the same are stated and they do not differ substantially between the groups, thus indicating that the results might not be biased.</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
