"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
2,2,"Mental state","Mental state (manic symptoms) 12 months","SUBGROUP_AND_OVERALL","Kilbourne 2012",2012,0,0,16.6,16,0,32,18,10.1,0,33,0,0,30.293475,-0.103744,-0.590356,0.382869,"Internal State Scale (ISS)","Low risk","<p>The study used a random allocation sequence.&nbsp; The description of the job roles and tasks suggests that allocation was concealed prior to consent.&nbsp; There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","Low risk","<p>We assumed that an ethical consent to a psychosocial intervention would require participants to be aware of which are they were assigned to.&nbsp; We also assumed it would require intervention practitioners to be aware of allocation.&nbsp; We did not mark risk of bias based on these factors. No deviation from the intervention was noted.&nbsp; Fidelity score of 79%.&nbsp; The authors do not state if the analysis is on an intent to treat basis, but the reviewers have assumed this to be the case.</p>","Low risk","<p>Data were available for nearly all participants randomised.&nbsp;&nbsp;</p>","Low risk","<p>The Internal State Scale (ISS) is used to measure bipolar symptoms (both mania and depression).&nbsp; The reviewers consider this to be an appropriate measure of this concept.&nbsp;It is unlikely measurement could vary between arms.&nbsp; It was not reported whether researchers were masked to allocation.&nbsp; However, this is a self-report measure, and, as mentioned above, it will not have been possible to mask the participants; we did not consider this to increase risk of bias.</p>","Some concerns","<p>This study did not have a pre-published analysis plan.&nbsp; This was a feasibility study and its authors mention that testing analysis options as one of the aims of the study.&nbsp; We considered this to still increase the risk of bias in the result as it possible the published result was selected from multiple eligible analyses of the data.&nbsp;</p>","Some concerns","<p>Results were not produced in line with a pre-specified analysis plan.&nbsp; Therefore, there is a risk of published results having been selected by the authors.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
2,2,"Mental state","Mental state (manic symptoms) 12 months","SUBGROUP_AND_OVERALL","Kilbourne 2013",NA,0,0,153,92,0,35,192.5,130.1,0,36,0,0,32.116317,-0.345916,-0.814841,0.123009,"Internal State Scale (ISS)","Low risk","<p>The study used a random allocation sequence.&nbsp; The description of the job roles and tasks suggests that allocation was concealed prior to consent.&nbsp; There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","Low risk","<p>We assumed that an ethical consent to a psychosocial intervention would require participants to be aware of which are they were assigned to.&nbsp; We also assumed it would require intervention practitioners to be aware of allocation.&nbsp; We did not mark risk of bias based on these factors. No deviation from the intervention was noted.&nbsp;&nbsp;Fidelity score of 68%.&nbsp; The authors do not state if the analysis is on an intent to treat basis, but the reviewers have assumed this to be the case.</p>","Some concerns","<p>&nbsp;The study did not report if missingness was different for different outcomes. High drop out rates were recorded at months 12 and 24 (71 and 75 of 118 randomised participants, respectively), leading to missing outcome data. Drop outs were similar across both arms, minimising the impact of this missingness.&nbsp;The study did not report drop outs at month 6, and the authors could not provide this information.&nbsp; We did not mark down further for this missing drop out data, as we have conservatively utilised the number of participants from the 12 month time point.&nbsp;</p>","Low risk","<p>ISS was used to capture bipolar depression and mania symptoms: we consider this to be an appropriate measure.&nbsp; It is unlikely measurement could vary between arms.&nbsp; Researchers were not masked to allocation.&nbsp; However, this is a self-report measure, and we considered the participants to be the primary data collector in this instance.&nbsp; As mentioned above, it will not have been possible to mask the participants; we do not consider this to increase risk of bias.</p>","Low risk","<p>Results were published inline with a pre-specified analysis plan.&nbsp; It was unclear to whether these were published before unmasked outcome data was available.&nbsp; We did not consider that results had been selected from multiple eligible analyses of the data.</p>","Some concerns","<p>High drop out rates across both arms have led to missing data.&nbsp;&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
2,2,"Mental state","Mental state (manic symptoms) 12 months","SUBGROUP_AND_OVERALL","van der Voort 2015",NA,0,0,1.9,2.4,0,35,1.5,2.3,0,56,0,0,37.590208,0.169589,-0.25348,0.592659,"Altman Self-Rating Mania scale","High risk","<p>Allocation was not concealed from potential participants, recruiting researchers or intervention practitioners prior to consent.&nbsp; There were substantial differences at baseline across arms, which the study authors suggest was due to the lack of concealment.&nbsp;&nbsp;This study was cluster-randomised: individual participants were not identified before clusters were allocated, and the clinician responsible for identifying eligible participants was aware of allocation.&nbsp; We consider this to create a high risk of bias.</p>","Some concerns","<p>We assumed that an ethical consent to a psychosocial intervention would require participant to be aware of which arm they were assigned to.&nbsp; We also assumed it would be necessary for intervention practitioner to be aware of allocation.&nbsp; We did not mark risk of bias based on these factors.&nbsp; The study authors note several deviations from the intended intervention in the intervention arm, increasing risk of bias.&nbsp; It is unclear whether these were due to the research context.&nbsp; Analysis was conducted on an intent-to-treat basis.</p>","High risk","<p>Data were not available for all randomised participants, and drop out varied across arms.&nbsp; 26 of 71 participants randomised to the intervention dropped out.&nbsp; 10 participants dropped out of the control arm; inconsistent reporting makes it difficult to ascertain whether 80 or 82 participants were allocated to this arm.&nbsp; A large number of the drop outs are due to 2 clusters withdrawing from the intervention arm.&nbsp; This suggests that missing data may be due to difficulties implementing the intervention and therefore missingness may be related to true value; increasing risk of bias.</p>","Low risk","<p>Depression was measured using the Quick Inventory of Depression Symptomatology (QIDS), and mania was measured using Altman Self-rating Mania Scale (ASRMS).&nbsp; We considered both of these to be appropriate measures.&nbsp; Researchers were masked to allocation.&nbsp; However, these are both self-report measures, and, as mentioned above, it will not have been possible to mask participants; we did not consider this to increase risk of bias.&nbsp;&nbsp;</p>","High risk","<p>There is a pre-published analysis plan.&nbsp; It is unclear whether this was published before unmasked results were not available.&nbsp; However. the lack of masking of the majority of the study team suggests it was not.&nbsp; In the protocol paper it is unclear which outcome was intended to be the primary outcome of the study and some outcomes are missing from the published results (brief symptom inventory and clinical global impression for bipolar disorder). We&nbsp;judged this to mean results may have been selected from multiple eligible analyses.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>","High risk","<p>Allocation was not concealed prior to recruitment.&nbsp; There were baseline data imbalances.&nbsp; There were deviations from the intended intervention.&nbsp; There were high drop out rates, with concern that missingness may reflect true data value.&nbsp; The published results inconsistent with pre-specified analysis plan.&nbsp;&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
2,3,"Psychiatric hospital admissions: number of participants admitted to hospital (greater than 12 months)","Number of participants admitted to hospital (in year 3)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,41,148,0,0,60,158,0,0,100,0.729505,0.525616,1.012483,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","Low risk","<p>We assumed that an ethical consent to a psychosocial intervention would require participants to be aware of which are they were assigned to.&nbsp; We also assumed it would require intervention practitioners to be aware of allocation.&nbsp; We did not mark risk of bias based on these factors. No deviation from the intervention was noted.&nbsp; Fidelity to model was good: 80%.&nbsp; Analysis was conducted on an intent-to-treat basis.&nbsp;</p>","Low risk","<p>Data were available for nearly all participants randomised.&nbsp;&nbsp;</p>","Low risk","<p>A count of hospital admissions was used: we consider this to be an appropriate measure.&nbsp; It is unlikely measurement could vary between arms.&nbsp; Researchers were masked to allocation.&nbsp;&nbsp;</p>","Low risk","<p>There is a pre-published analysis plan.&nbsp; It is unclear whether this was published before unmasked results were available.&nbsp; In the protocol paper it is unclear which outcome was intended to be the primary outcome of the study.&nbsp; However, all outcomes in the protocol paper were published in the results paper.&nbsp; Therefore we did not judge this to increase the risk of bias.</p>","Low risk","<p>We found no evidence of any factors which might increase the risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","3::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.40710472100089,-0.0473751110394831,-0.730244488314869,-0.0839649536869102,-0.159048293811185,0.0642980717322187,TRUE,TRUE
2,3,"Psychiatric hospital admissions: number of participants admitted to hospital (greater than 12 months)","Number of participants admitted to hospital (in year 2)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,52,148,0,0,74,158,0,0,100,0.750183,0.56993,0.987444,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","Low risk","<p>We assumed that an ethical consent to a psychosocial intervention would require participants to be aware of which are they were assigned to.&nbsp; We also assumed it would require intervention practitioners to be aware of allocation.&nbsp; We did not mark risk of bias based on these factors. No deviation from the intervention was noted.&nbsp; Fidelity to model was good: 80%.&nbsp; Analysis was conducted on an intent-to-treat basis.&nbsp;</p>","Low risk","<p>Data were available for nearly all participants randomised.&nbsp;&nbsp;</p>","Low risk","<p>A count of hospital admissions was used: we consider this to be an appropriate measure.&nbsp; It is unlikely measurement could vary between arms.&nbsp; Researchers were masked to allocation.&nbsp;&nbsp;</p>","Low risk","<p>There is a pre-published analysis plan.&nbsp; It is unclear whether this was published before unmasked results were available.&nbsp; In the protocol paper it is unclear which outcome was intended to be the primary outcome of the study.&nbsp; However, all outcomes in the protocol paper were published in the results paper.&nbsp; Therefore we did not judge this to increase the risk of bias.</p>","Low risk","<p>We found no evidence of any factors which might increase the risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","3::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.40710472100089,-0.0473751110394831,-0.730244488314869,-0.0839649536869102,-0.159048293811185,0.0642980717322187,TRUE,TRUE
2,4,"Other hospital admissions","Number of participants admitted to hospital (in year 2)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,65,148,0,0,84,158,0,0,100,0.826094,0.65401,1.043456,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","4::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.432932984183495,-0.0540694357942659,-0.74831878145228,-0.11754718691471,-0.170445142796139,0.0623062712076069,TRUE,TRUE
2,4,"Other hospital admissions","Number of participants admitted to hospital (in year 3)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,50,148,0,0,76,158,0,0,100,0.702347,0.532056,0.927142,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","4::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.432932984183495,-0.0540694357942659,-0.74831878145228,-0.11754718691471,-0.170445142796139,0.0623062712076069,TRUE,TRUE
2,4,"Other hospital admissions","Number of participants admitted to hospital (up to 12 months)","SUBGROUP_AND_OVERALL","Chatterjee 2011",2011,0,0,0,0,7,167,0,0,0,86,0,0,100,7.767857,0.448886,134.420797,"","Low risk","<p>A random allocation sequence was used.&nbsp; Allocation was concealed until after participant enrolment.&nbsp; There were no substantial differences between arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","4::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.432932984183495,-0.0540694357942659,-0.74831878145228,-0.11754718691471,-0.170445142796139,0.0623062712076069,TRUE,TRUE
2,14,"Death","Number of participants that died from natural causes (36 months)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,12,166,0,0,8,164,0,0,100,1.481928,0.621986,3.530803,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","14::overall","CD009531_pub3_data","direction_only",FALSE,FALSE,FALSE,0.228150255134118,-0.00313151059750426,-0.561565474648799,1.01786598491704,-0.0135914848717499,0.00732846367674141,TRUE,FALSE
2,14,"Death","Death from natural causes (6 months)","SUBGROUP_AND_OVERALL","Chwastiak 2018",2018,0,0,0,0,0,18,0,0,1,17,0,0,100,0.315789,0.013737,7.259649,"","Low risk","<p>A stratified&nbsp;random allocation sequence was used.&nbsp; Further detail was not provided, but descriptions of the research roles and timing of tasks suggests that allocation was concealed until after enrolment.&nbsp; The authors reported that there were no significant differences between the arms at baseline.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","14::overall","CD009531_pub3_data","direction_only",FALSE,FALSE,FALSE,0.228150255134118,-0.00313151059750426,-0.561565474648799,1.01786598491704,-0.0135914848717499,0.00732846367674141,TRUE,FALSE
2,14,"Death","Any deaths (12 months)","SUBGROUP_AND_OVERALL","Kilbourne 2013",NA,0,0,0,0,2,58,0,0,0,60,0,0,100,5.169492,0.253492,105.422069,"","Low risk","<p>The study used a random allocation sequence.&nbsp; The description of the job roles and tasks suggests that allocation was concealed prior to consent.&nbsp; There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","14::overall","CD009531_pub3_data","direction_only",FALSE,FALSE,FALSE,0.228150255134118,-0.00313151059750426,-0.561565474648799,1.01786598491704,-0.0135914848717499,0.00732846367674141,TRUE,FALSE
2,14,"Death","Number of participants that died from suicide (12 months)","SUBGROUP_AND_OVERALL","Chatterjee 2011",2011,0,0,0,0,1,179,0,0,1,94,0,0,100,0.52514,0.033219,8.30162,"","Low risk","<p>A random allocation sequence was used.&nbsp; Allocation was concealed until after participant enrolment.&nbsp; There were no substantial differences between arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","14::overall","CD009531_pub3_data","direction_only",FALSE,FALSE,FALSE,0.228150255134118,-0.00313151059750426,-0.561565474648799,1.01786598491704,-0.0135914848717499,0.00732846367674141,TRUE,FALSE
2,14,"Death","Number of participants that died from suicide (36 months)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,0,166,0,0,1,164,0,0,100,0.329341,0.013514,8.026178,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","14::overall","CD009531_pub3_data","direction_only",FALSE,FALSE,FALSE,0.228150255134118,-0.00313151059750426,-0.561565474648799,1.01786598491704,-0.0135914848717499,0.00732846367674141,TRUE,FALSE
3,2,"Psychiatric hospital admissions (sensitivity analysis: assumptions for attrition)","Number of participants admitted to hospital up to 12 months (assumptions for attrition)","SUBGROUP_AND_OVERALL","Chatterjee 2011",2011,0,0,0,0,11,187,0,0,1,95,0,0,100,5.588235,0.732345,42.641617,"","Low risk","<p>A random allocation sequence was used.&nbsp; Allocation was concealed until after participant enrolment.&nbsp; There were no substantial differences between arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
3,2,"Psychiatric hospital admissions (sensitivity analysis: assumptions for attrition)","Number of participants admitted to hospital in year 2 (sensitivity analysis: assumptions for attrition)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,59,167,0,0,76,163,0,0,100,0.757721,0.582585,0.985507,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
3,2,"Psychiatric hospital admissions (sensitivity analysis: assumptions for attrition)","Number of participants admitted to hospital in year 3 (sensitivity analysis: assumptions for attrition)","SUBGROUP_AND_OVERALL","Bauer 2006",2006,0,0,0,0,46,167,0,0,62,163,0,0,100,0.724165,0.528761,0.99178,"","Low risk","<p>The study uses a random allocation sequence.&nbsp; The participants were randomised after recruitment.&nbsp;There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
4,2,"Quality of life, mental health at 6 months - subgroup analysis: quality of study","Mental health at 6 months (lower-quality studies)","SUBGROUP_AND_OVERALL","Mishra 2017",2017,0,0,57.4,17,0,51,42.3,9.3,0,45,0,0,20.248167,1.074868,0.644992,1.504744,"WHOQOL-BREF, - 2 month follow-up","Some concerns","<p>A random allocation sequence was used.&nbsp; No information is provided as to allocation concealment. It was impossible to comment on baseline differences as it was unclear in the paper whether there were either no baseline data reported or whether the baseline data had been mislabelled as the first follow-up.&nbsp; Attempts to contact the authors to clarify this matter were unsuccessful. &nbsp;We considered this lack of clarity to increase risk of bias.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
4,2,"Quality of life, mental health at 6 months - subgroup analysis: quality of study","Mental health at 6 months (lower-quality studies)","SUBGROUP_AND_OVERALL","Salman 2014",2014,0,0,68.3,9.1,0,41,46.3,8.1,0,39,0,0,19.391306,2.525443,1.931093,3.119793,"SF-12, 6 month follow-up","Some concerns","<p>The study uses a random allocation sequence.&nbsp; There was no detail as to allocation concealment, leading to a judgement of some concerns.&nbsp;There were no substantial differences between the arms at baseline.&nbsp; This lead to some concerns of risk of bias.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
4,2,"Quality of life, mental health at 6 months - subgroup analysis: quality of study","Mental health at 6 months (lower-quality studies)","SUBGROUP_AND_OVERALL","van der Voort 2015",NA,0,0,48.2,17.3,0,37,53.6,17.9,0,57,0,0,20.310052,-0.303145,-0.719291,0.113001,"WHOQOL-BREF, 6 month follow-up","High risk","<p>Allocation was not concealed from potential participants, recruiting researchers or intervention practitioners prior to consent.&nbsp; There were substantial differences at baseline across arms, which the study authors suggest was due to the lack of concealment.&nbsp;&nbsp;This study was cluster-randomised: individual participants were not identified before clusters were allocated, and the clinician responsible for identifying eligible participants was aware of allocation.&nbsp; We consider this to create a high risk of bias.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
4,2,"Quality of life, mental health at 6 months - subgroup analysis: quality of study","Mental health at 6 months (higher-quality studies)","SUBGROUP_AND_OVERALL","Kilbourne 2012",2012,0,0,32.5,7.4,0,32,31.5,7.9,0,33,0,0,19.974749,0.129021,-0.357782,0.615824,"SF-12, 6 month follow-up","Low risk","<p>The study used a random allocation sequence.&nbsp; The description of the job roles and tasks suggests that allocation was concealed prior to consent.&nbsp; There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
4,2,"Quality of life, mental health at 6 months - subgroup analysis: quality of study","Mental health at 6 months (higher-quality studies)","SUBGROUP_AND_OVERALL","Kilbourne 2013",NA,0,0,34.4,6.8,0,35,32.9,8.4,0,36,0,0,20.075726,0.19385,-0.272561,0.660262,"SF-12, 6 month follow-up","Low risk","<p>The study used a random allocation sequence.&nbsp; The description of the job roles and tasks suggests that allocation was concealed prior to consent.&nbsp; There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","2::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.26797923241828,-0.0358121693287788,-0.529598927407602,-0.00635953742895717,-0.121613946029057,0.0499896073714992,TRUE,TRUE
4,3,"Quality of life, physical health at 6 months - subgroup analysis: variations in implementation of the collaborative care intervention and healthcare systems ","Physical health at 6 months (no pharmacy collaborative care)","SUBGROUP_AND_OVERALL","Kilbourne 2012",2012,0,0,34.8,7,0,32,35.5,7.2,0,33,0,0,19.89942,-0.097382,-0.583953,0.38919,"SF-12, 6 month follow-up","Low risk","<p>The study used a random allocation sequence.&nbsp; The description of the job roles and tasks suggests that allocation was concealed prior to consent.&nbsp; There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","3::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.40710472100089,-0.0473751110394831,-0.730244488314869,-0.0839649536869102,-0.159048293811185,0.0642980717322187,TRUE,TRUE
4,3,"Quality of life, physical health at 6 months - subgroup analysis: variations in implementation of the collaborative care intervention and healthcare systems ","Physical health at 6 months (no pharmacy collaborative care)","SUBGROUP_AND_OVERALL","Kilbourne 2013",NA,0,0,35.8,7.8,0,35,34.5,7.3,0,36,0,0,20.025854,0.170295,-0.295852,0.636443,"SF-12, 6 month follow-up","Low risk","<p>The study used a random allocation sequence.&nbsp; The description of the job roles and tasks suggests that allocation was concealed prior to consent.&nbsp; There were no substantial differences between the arms at baseline.&nbsp;&nbsp;</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","3::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.40710472100089,-0.0473751110394831,-0.730244488314869,-0.0839649536869102,-0.159048293811185,0.0642980717322187,TRUE,TRUE
4,3,"Quality of life, physical health at 6 months - subgroup analysis: variations in implementation of the collaborative care intervention and healthcare systems ","Physical health at 6 months (no pharmacy collaborative care)","SUBGROUP_AND_OVERALL","van der Voort 2015",NA,0,0,53.7,17.8,0,37,58.6,17.1,0,57,0,0,20.320516,-0.279673,-0.695467,0.136122,"WHOQOL-BREF, 6 month follow-up","High risk","<p>Allocation was not concealed from potential participants, recruiting researchers or intervention practitioners prior to consent.&nbsp; There were substantial differences at baseline across arms, which the study authors suggest was due to the lack of concealment.&nbsp;&nbsp;This study was cluster-randomised: individual participants were not identified before clusters were allocated, and the clinician responsible for identifying eligible participants was aware of allocation.&nbsp; We consider this to create a high risk of bias.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","3::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.40710472100089,-0.0473751110394831,-0.730244488314869,-0.0839649536869102,-0.159048293811185,0.0642980717322187,TRUE,TRUE
4,3,"Quality of life, physical health at 6 months - subgroup analysis: variations in implementation of the collaborative care intervention and healthcare systems ","Physical health at 6 months (pharmacy collaborative care)","SUBGROUP_AND_OVERALL","Mishra 2017",2017,0,0,56.4,16,0,51,45.2,8.9,0,45,0,0,20.302562,0.844105,0.425113,1.263097,"WHOQOL-BREF, 2 month follow-up","Some concerns","<p>A random allocation sequence was used.&nbsp; No information is provided as to allocation concealment. It was impossible to comment on baseline differences as it was unclear in the paper whether there were either no baseline data reported or whether the baseline data had been mislabelled as the first follow-up.&nbsp; Attempts to contact the authors to clarify this matter were unsuccessful. &nbsp;We considered this lack of clarity to increase risk of bias.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009531.pub3/full","10.1002/14651858.CD009531.pub3","3::overall","CD009531_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.40710472100089,-0.0473751110394831,-0.730244488314869,-0.0839649536869102,-0.159048293811185,0.0642980717322187,TRUE,TRUE
